id_zona,distancia,p_k (entero óptimo),U_k (entero óptimo),dia
22,4.82842712474619,0,-2332.2297909998815,2
23,4.82842712474619,0,-2332.2297909998815,2
24,4.82842712474619,0,-2332.2297909998815,2
25,4.82842712474619,0,-2332.2297909998815,2
26,4.82842712474619,0,-2332.2297909998815,2
27,4.82842712474619,0,-2332.2297909998815,2
28,4.82842712474619,0,-2332.2297909998815,2
29,4.82842712474619,0,-2332.2297909998815,2
30,4.82842712474619,0,-2332.2297909998815,2
52,4.82842712474619,0,-2332.2297909998815,2
53,4.82842712474619,0,-2332.2297909998815,2
54,4.82842712474619,0,-2332.2297909998815,2
55,4.82842712474619,0,-2332.2297909998815,2
56,4.82842712474619,0,-2332.2297909998815,2
57,4.82842712474619,0,-2332.2297909998815,2
58,4.82842712474619,0,-2332.2297909998815,2
59,4.82842712474619,0,-2332.2297909998815,2
60,4.82842712474619,0,-2332.2297909998815,2
82,4.82842712474619,0,-2332.2297909998815,2
83,4.82842712474619,0,-2332.2297909998815,2
84,4.82842712474619,0,-2332.2297909998815,2
85,4.82842712474619,0,-2332.2297909998815,2
86,4.82842712474619,0,-2332.2297909998815,2
87,4.82842712474619,0,-2332.2297909998815,2
88,4.82842712474619,0,-2332.2297909998815,2
89,4.82842712474619,0,-2332.2297909998815,2
90,4.82842712474619,0,-2332.2297909998815,2
112,4.82842712474619,0,-2332.2297909998815,2
113,4.82842712474619,0,-2332.2297909998815,2
114,4.82842712474619,0,-2332.2297909998815,2
115,4.82842712474619,0,-2332.2297909998815,2
116,4.82842712474619,0,-2332.2297909998815,2
117,4.82842712474619,0,-2332.2297909998815,2
118,4.82842712474619,0,-2332.2297909998815,2
119,4.82842712474619,0,-2332.2297909998815,2
120,4.82842712474619,0,-2332.2297909998815,2
142,4.82842712474619,0,-2332.2297909998815,2
143,4.82842712474619,0,-2332.2297909998815,2
144,4.82842712474619,0,-2332.2297909998815,2
145,4.82842712474619,0,-2332.2297909998815,2
146,4.82842712474619,0,-2332.2297909998815,2
147,4.82842712474619,0,-2332.2297909998815,2
148,4.82842712474619,0,-2332.2297909998815,2
149,4.82842712474619,0,-2332.2297909998815,2
150,4.82842712474619,0,-2332.2297909998815,2
172,4.82842712474619,0,-2332.2297909998815,2
173,4.82842712474619,0,-2332.2297909998815,2
174,4.82842712474619,0,-2332.2297909998815,2
175,4.82842712474619,0,-2332.2297909998815,2
176,4.82842712474619,0,-2332.2297909998815,2
177,4.82842712474619,0,-2332.2297909998815,2
178,4.82842712474619,0,-2332.2297909998815,2
179,4.82842712474619,0,-2332.2297909998815,2
180,4.82842712474619,0,-2332.2297909998815,2
202,4.82842712474619,0,-2332.2297909998815,2
203,4.82842712474619,0,-2332.2297909998815,2
204,4.82842712474619,0,-2332.2297909998815,2
205,4.82842712474619,0,-2332.2297909998815,2
206,4.82842712474619,0,-2332.2297909998815,2
207,4.82842712474619,0,-2332.2297909998815,2
208,4.82842712474619,0,-2332.2297909998815,2
209,4.82842712474619,0,-2332.2297909998815,2
210,4.82842712474619,0,-2332.2297909998815,2
232,4.82842712474619,0,-2332.2297909998815,2
233,4.82842712474619,0,-2332.2297909998815,2
234,4.82842712474619,0,-2332.2297909998815,2
235,4.82842712474619,0,-2332.2297909998815,2
236,4.82842712474619,0,-2332.2297909998815,2
237,4.82842712474619,0,-2332.2297909998815,2
238,4.82842712474619,0,-2332.2297909998815,2
239,4.82842712474619,0,-2332.2297909998815,2
240,4.82842712474619,0,-2332.2297909998815,2
262,4.82842712474619,0,-2332.2297909998815,2
263,4.82842712474619,0,-2332.2297909998815,2
264,4.82842712474619,0,-2332.2297909998815,2
265,4.82842712474619,0,-2332.2297909998815,2
266,4.82842712474619,0,-2332.2297909998815,2
267,4.82842712474619,0,-2332.2297909998815,2
268,4.82842712474619,0,-2332.2297909998815,2
269,4.82842712474619,0,-2332.2297909998815,2
270,4.82842712474619,0,-2332.2297909998815,2
292,4.82842712474619,0,-2332.2297909998815,2
293,4.82842712474619,0,-2332.2297909998815,2
294,4.82842712474619,0,-2332.2297909998815,2
295,4.82842712474619,0,-2332.2297909998815,2
296,4.82842712474619,0,-2332.2297909998815,2
297,4.82842712474619,0,-2332.2297909998815,2
298,4.82842712474619,0,-2332.2297909998815,2
299,4.82842712474619,0,-2332.2297909998815,2
300,4.82842712474619,0,-2332.2297909998815,2
322,4.82842712474619,0,-2332.2297909998815,2
323,4.82842712474619,0,-2332.2297909998815,2
324,4.82842712474619,0,-2332.2297909998815,2
325,4.82842712474619,0,-2332.2297909998815,2
326,4.82842712474619,0,-2332.2297909998815,2
327,4.82842712474619,0,-2332.2297909998815,2
328,4.82842712474619,0,-2332.2297909998815,2
329,4.82842712474619,0,-2332.2297909998815,2
