id_zona,distancia,p_k (entero óptimo),U_k (entero óptimo),dia
1,35.65685424949238,0.5646464646464646,208.3074555655563,29
2,35.65685424949238,0.5646464646464646,208.3074555655563,29
3,35.65685424949238,0.5646464646464646,208.3074555655563,29
4,41.07106781186547,0.5646464646464646,596.9324779672781,29
5,41.07106781186547,0.5646464646464646,596.9324779672781,29
6,41.07106781186547,0.5646464646464646,596.9324779672781,29
7,41.07106781186547,0.5646464646464646,596.9324779672781,29
8,41.07106781186547,0.5646464646464646,596.9324779672781,29
9,41.07106781186547,0.5646464646464646,596.9324779672781,29
10,41.07106781186547,0.5646464646464646,596.9324779672781,29
11,41.07106781186547,0.5646464646464646,596.9324779672781,29
12,41.07106781186547,0.5646464646464646,596.9324779672781,29
13,41.07106781186547,0.5646464646464646,596.9324779672781,29
14,41.07106781186547,0.5646464646464646,596.9324779672781,29
15,41.07106781186547,0.5646464646464646,596.9324779672781,29
16,41.07106781186547,0.5646464646464646,596.9324779672781,29
17,47.05055226395663,0.5646464646464646,596.9324779672781,29
18,47.05055226395663,0.5646464646464646,596.9324779672781,29
19,47.05055226395663,0.5646464646464646,596.9324779672781,29
20,47.05055226395663,0.5646464646464646,596.9324779672781,29
21,47.05055226395663,0.5646464646464646,596.9324779672781,29
22,49.34166020071207,0.5646464646464646,596.9324779672781,29
23,49.34166020071207,0.5646464646464646,596.9324779672781,29
24,49.34166020071207,0.5646464646464646,596.9324779672781,29
25,49.34166020071207,0.5646464646464646,596.9324779672781,29
26,49.34166020071207,0.5646464646464646,596.9324779672781,29
27,49.34166020071207,0.5646464646464646,596.9324779672781,29
28,49.34166020071207,0.5646464646464646,596.9324779672781,29
29,49.34166020071207,0.5646464646464646,596.9324779672781,29
30,49.34166020071207,1.1292929292929292,1222.2729031228293,29
31,35.65685424949238,0.5646464646464646,208.3074555655563,29
32,35.65685424949238,0.5646464646464646,208.3074555655563,29
33,35.65685424949238,0.5646464646464646,208.3074555655563,29
34,44.262405524956364,0.5646464646464646,596.9324779672781,29
35,35.65685424949238,0.5646464646464646,208.3074555655563,29
36,35.65685424949238,0.5646464646464646,208.3074555655563,29
37,35.65685424949238,0.5646464646464646,208.3074555655563,29
38,35.65685424949238,0.5646464646464646,208.3074555655563,29
39,35.65685424949238,0.5646464646464646,208.3074555655563,29
40,35.65685424949238,0.5646464646464646,208.3074555655563,29
41,35.65685424949238,0.5646464646464646,208.3074555655563,29
42,35.65685424949238,0.5646464646464646,208.3074555655563,29
43,41.07106781186547,0.5646464646464646,596.9324779672781,29
44,41.07106781186547,0.5646464646464646,596.9324779672781,29
45,41.07106781186547,0.5646464646464646,596.9324779672781,29
46,47.05055226395663,0.5646464646464646,596.9324779672781,29
47,47.05055226395663,0.5646464646464646,596.9324779672781,29
48,47.05055226395663,0.5646464646464646,596.9324779672781,29
49,47.05055226395663,0.5646464646464646,596.9324779672781,29
50,47.05055226395663,0.5646464646464646,596.9324779672781,29
51,47.05055226395663,0.5646464646464646,596.9324779672781,29
52,49.34166020071207,1.1292929292929292,1222.2729031228293,29
53,50.23334547203385,0.5646464646464646,596.9324779672781,29
54,50.23334547203385,0.5646464646464646,596.9324779672781,29
55,50.23334547203385,0.5646464646464646,596.9324779672781,29
56,50.23334547203385,0.5646464646464646,596.9324779672781,29
57,50.23334547203385,0.5646464646464646,596.9324779672781,29
58,50.23334547203385,0.5646464646464646,596.9324779672781,29
59,49.34166020071207,0.5646464646464646,596.9324779672781,29
60,49.34166020071207,0.5646464646464646,596.9324779672781,29
61,35.65685424949238,0.5646464646464646,208.3074555655563,29
62,35.65685424949238,0.5646464646464646,208.3074555655563,29
63,41.07106781186547,0.5646464646464646,596.9324779672781,29
64,35.65685424949238,0.5646464646464646,208.3074555655563,29
65,35.65685424949238,0.5646464646464646,208.3074555655563,29
66,35.65685424949238,0.5646464646464646,208.3074555655563,29
67,35.65685424949238,0.5646464646464646,208.3074555655563,29
68,35.65685424949238,0.5646464646464646,208.3074555655563,29
69,35.65685424949238,0.5646464646464646,208.3074555655563,29
70,35.65685424949238,0.5646464646464646,208.3074555655563,29
71,35.65685424949238,0.5646464646464646,208.3074555655563,29
72,35.65685424949238,0.5646464646464646,208.3074555655563,29
73,35.65685424949238,0.5646464646464646,208.3074555655563,29
74,41.07106781186547,0.5646464646464646,596.9324779672781,29
75,41.07106781186547,0.5646464646464646,596.9324779672781,29
76,47.05055226395663,0.5646464646464646,596.9324779672781,29
77,47.05055226395663,0.5646464646464646,596.9324779672781,29
78,47.05055226395663,0.5646464646464646,596.9324779672781,29
79,47.05055226395663,0.5646464646464646,596.9324779672781,29
80,47.05055226395663,0.5646464646464646,596.9324779672781,29
81,47.05055226395663,0.5646464646464646,596.9324779672781,29
82,49.34166020071207,0.5646464646464646,596.9324779672781,29
83,50.23334547203385,0.5646464646464646,596.9324779672781,29
84,50.23334547203385,0.5646464646464646,596.9324779672781,29
85,50.23334547203385,0.5646464646464646,596.9324779672781,29
86,50.23334547203385,0.5646464646464646,596.9324779672781,29
87,50.23334547203385,0.5646464646464646,596.9324779672781,29
88,50.23334547203385,0.5646464646464646,596.9324779672781,29
89,50.23334547203385,0.5646464646464646,596.9324779672781,29
90,49.34166020071207,0.5646464646464646,596.9324779672781,29
91,44.262405524956364,0.5646464646464646,596.9324779672781,29
92,41.07106781186547,0.5646464646464646,596.9324779672781,29
93,41.07106781186547,0.5646464646464646,596.9324779672781,29
94,35.65685424949238,0.5646464646464646,208.3074555655563,29
95,35.65685424949238,0.5646464646464646,208.3074555655563,29
96,35.65685424949238,0.5646464646464646,208.3074555655563,29
97,35.65685424949238,0.5646464646464646,208.3074555655563,29
98,41.07106781186547,0.5646464646464646,596.9324779672781,29
99,41.07106781186547,0.5646464646464646,596.9324779672781,29
100,41.07106781186547,0.5646464646464646,596.9324779672781,29
101,35.65685424949238,0.5646464646464646,208.3074555655563,29
102,35.65685424949238,0.5646464646464646,208.3074555655563,29
103,35.65685424949238,0.5646464646464646,208.3074555655563,29
104,41.07106781186547,0.5646464646464646,596.9324779672781,29
105,47.05055226395663,0.5646464646464646,596.9324779672781,29
106,47.05055226395663,0.5646464646464646,596.9324779672781,29
107,47.05055226395663,0.5646464646464646,596.9324779672781,29
108,47.05055226395663,0.5646464646464646,596.9324779672781,29
109,47.05055226395663,0.5646464646464646,596.9324779672781,29
110,47.05055226395663,0.5646464646464646,596.9324779672781,29
111,47.05055226395663,0.5646464646464646,596.9324779672781,29
112,49.34166020071207,0.5646464646464646,596.9324779672781,29
113,50.23334547203385,0.5646464646464646,596.9324779672781,29
114,50.23334547203385,0.5646464646464646,596.9324779672781,29
115,50.23334547203385,0.5646464646464646,596.9324779672781,29
116,50.23334547203385,0.5646464646464646,596.9324779672781,29
117,50.23334547203385,0.5646464646464646,596.9324779672781,29
118,50.23334547203385,0.5646464646464646,596.9324779672781,29
119,49.34166020071207,0.5646464646464646,596.9324779672781,29
120,49.34166020071207,0.5646464646464646,596.9324779672781,29
121,44.262405524956364,0.5646464646464646,596.9324779672781,29
122,44.262405524956364,0.5646464646464646,596.9324779672781,29
123,41.07106781186547,0.5646464646464646,596.9324779672781,29
124,41.07106781186547,0.5646464646464646,596.9324779672781,29
125,41.07106781186547,0.5646464646464646,596.9324779672781,29
126,41.07106781186547,0.5646464646464646,596.9324779672781,29
127,41.07106781186547,0.5646464646464646,596.9324779672781,29
128,41.07106781186547,0.5646464646464646,596.9324779672781,29
129,44.262405524956364,0.5646464646464646,596.9324779672781,29
130,41.07106781186547,0.5646464646464646,596.9324779672781,29
131,41.07106781186547,0.5646464646464646,596.9324779672781,29
132,41.07106781186547,0.5646464646464646,596.9324779672781,29
133,41.07106781186547,0.5646464646464646,596.9324779672781,29
134,41.07106781186547,0.5646464646464646,596.9324779672781,29
135,47.05055226395663,0.5646464646464646,596.9324779672781,29
136,47.05055226395663,0.5646464646464646,596.9324779672781,29
137,47.05055226395663,0.5646464646464646,596.9324779672781,29
138,47.05055226395663,0.5646464646464646,596.9324779672781,29
139,47.05055226395663,0.5646464646464646,596.9324779672781,29
140,47.05055226395663,0.5646464646464646,596.9324779672781,29
141,47.05055226395663,0.5646464646464646,596.9324779672781,29
142,49.34166020071207,0.5646464646464646,596.9324779672781,29
143,50.23334547203385,0.5646464646464646,596.9324779672781,29
144,48.48528137423857,0.5646464646464646,596.9324779672781,29
145,48.48528137423857,0.5646464646464646,596.9324779672781,29
146,48.48528137423857,0.5646464646464646,596.9324779672781,29
147,48.48528137423857,0.5646464646464646,596.9324779672781,29
148,50.23334547203385,0.5646464646464646,596.9324779672781,29
149,49.34166020071207,0.5646464646464646,596.9324779672781,29
150,49.34166020071207,0.5646464646464646,596.9324779672781,29
151,44.262405524956364,0.5646464646464646,596.9324779672781,29
152,44.262405524956364,0.5646464646464646,596.9324779672781,29
153,44.262405524956364,0.5646464646464646,596.9324779672781,29
154,44.262405524956364,0.5646464646464646,596.9324779672781,29
155,44.262405524956364,0.5646464646464646,596.9324779672781,29
156,44.262405524956364,0.5646464646464646,596.9324779672781,29
157,44.262405524956364,0.5646464646464646,596.9324779672781,29
158,44.262405524956364,0.5646464646464646,596.9324779672781,29
159,44.262405524956364,0.5646464646464646,596.9324779672781,29
160,57.769976507131105,0.5646464646464646,596.9324779672781,29
161,57.769976507131105,0.5646464646464646,596.9324779672781,29
162,41.07106781186547,0.5646464646464646,596.9324779672781,29
163,41.07106781186547,0.5646464646464646,596.9324779672781,29
164,52.27357041880592,0.5646464646464646,596.9324779672781,29
165,52.27357041880592,0.5646464646464646,596.9324779672781,29
166,47.05055226395663,0.5646464646464646,596.9324779672781,29
167,47.05055226395663,0.5646464646464646,596.9324779672781,29
168,47.05055226395663,0.5646464646464646,596.9324779672781,29
169,47.05055226395663,0.5646464646464646,596.9324779672781,29
170,47.05055226395663,0.5646464646464646,596.9324779672781,29
171,47.05055226395663,0.5646464646464646,596.9324779672781,29
172,49.34166020071207,1.1292929292929292,1222.2729031228293,29
173,50.23334547203385,1.1292929292929292,1222.2729031228293,29
174,48.48528137423857,1.1292929292929292,1222.2729031228293,29
175,48.48528137423857,0.5646464646464646,596.9324779672781,29
176,48.48528137423857,0.5646464646464646,596.9324779672781,29
177,48.48528137423857,0.5646464646464646,596.9324779672781,29
178,48.48528137423857,0.5646464646464646,596.9324779672781,29
179,50.23334547203385,0.5646464646464646,596.9324779672781,29
180,49.34166020071207,0.5646464646464646,596.9324779672781,29
181,57.769976507131105,0.5646464646464646,596.9324779672781,29
182,44.262405524956364,0.5646464646464646,596.9324779672781,29
183,44.262405524956364,0.5646464646464646,596.9324779672781,29
184,44.262405524956364,0.5646464646464646,596.9324779672781,29
185,44.262405524956364,0.5646464646464646,596.9324779672781,29
186,44.262405524956364,0.5646464646464646,596.9324779672781,29
187,44.262405524956364,0.5646464646464646,596.9324779672781,29
188,44.262405524956364,0.5646464646464646,596.9324779672781,29
189,44.262405524956364,0.5646464646464646,596.9324779672781,29
190,57.769976507131105,0.5646464646464646,596.9324779672781,29
191,57.769976507131105,0.5646464646464646,596.9324779672781,29
192,57.769976507131105,0.5646464646464646,596.9324779672781,29
193,52.27357041880592,0.5646464646464646,596.9324779672781,29
194,52.27357041880592,0.5646464646464646,596.9324779672781,29
195,45.13556291411145,0.5646464646464646,596.9324779672781,29
196,45.13556291411145,0.5646464646464646,596.9324779672781,29
197,45.13556291411145,0.5646464646464646,596.9324779672781,29
198,45.13556291411145,0.5646464646464646,596.9324779672781,29
