tienda,camion,id_zona,x,y,carga_total
7,2,599,19,28,79996222
7,2,600,19,29,79996222
7,2,617,20,16,79996222
7,2,618,20,17,79996222
7,2,619,20,18,79996222
7,2,620,20,19,79996222
7,2,621,20,20,79996222
7,2,622,20,21,79996222
7,2,623,20,22,79996222
7,2,624,20,23,79996222
7,2,625,20,24,79996222
7,2,626,20,25,79996222
7,2,627,20,26,79996222
7,2,628,20,27,79996222
7,2,629,20,28,79996222
7,2,630,20,29,79996222
7,2,648,21,17,79996222
7,2,649,21,18,79996222
7,2,650,21,19,79996222
7,2,651,21,20,79996222
7,2,535,17,24,79996222
7,3,535,17,24,79998913
7,3,651,21,20,79998913
7,3,652,21,21,79998913
7,3,653,21,22,79998913
7,3,654,21,23,79998913
7,3,655,21,24,79998913
7,3,656,21,25,79998913
7,3,657,21,26,79998913
7,3,658,21,27,79998913
7,3,659,21,28,79998913
7,3,660,21,29,79998913
7,3,679,22,18,79998913
7,3,680,22,19,79998913
7,3,681,22,20,79998913
7,3,682,22,21,79998913
7,3,683,22,22,79998913
7,3,684,22,23,79998913
7,3,685,22,24,79998913
7,3,686,22,25,79998913
7,3,687,22,26,79998913
7,3,688,22,27,79998913
7,3,689,22,28,79998913
7,3,690,22,29,79998913
7,3,709,23,18,79998913
7,3,710,23,19,79998913
7,3,711,23,20,79998913
7,3,712,23,21,79998913
7,3,713,23,22,79998913
7,3,714,23,23,79998913
7,3,715,23,24,79998913
7,3,716,23,25,79998913
7,3,717,23,26,79998913
7,3,718,23,27,79998913
7,3,719,23,28,79998913
7,3,720,23,29,79998913
7,3,740,24,19,79998913
7,3,741,24,20,79998913
7,3,742,24,21,79998913
7,3,743,24,22,79998913
7,3,744,24,23,79998913
7,3,535,17,24,79998913
7,4,535,17,24,65628714
7,4,744,24,23,65628714
7,4,745,24,24,65628714
7,4,746,24,25,65628714
7,4,747,24,26,65628714
7,4,748,24,27,65628714
7,4,749,24,28,65628714
7,4,750,24,29,65628714
7,4,771,25,20,65628714
7,4,772,25,21,65628714
7,4,773,25,22,65628714
7,4,774,25,23,65628714
7,4,775,25,24,65628714
7,4,776,25,25,65628714
7,4,777,25,26,65628714
7,4,778,25,27,65628714
7,4,779,25,28,65628714
7,4,780,25,29,65628714
7,4,802,26,21,65628714
7,4,803,26,22,65628714
7,4,804,26,23,65628714
7,4,805,26,24,65628714
7,4,806,26,25,65628714
7,4,807,26,26,65628714
7,4,808,26,27,65628714
7,4,809,26,28,65628714
7,4,810,26,29,65628714
7,4,834,27,23,65628714
7,4,835,27,24,65628714
7,4,836,27,25,65628714
7,4,837,27,26,65628714
7,4,838,27,27,65628714
7,4,535,17,24,65628714
8,1,1385,46,4,79997721
8,1,1267,42,6,79997721
8,1,1268,42,7,79997721
8,1,1269,42,8,79997721
8,1,1270,42,9,79997721
8,1,1271,42,10,79997721
8,1,1295,43,4,79997721
8,1,1296,43,5,79997721
8,1,1297,43,6,79997721
8,1,1298,43,7,79997721
8,1,1299,43,8,79997721
8,1,1300,43,9,79997721
8,1,1301,43,10,79997721
8,1,1302,43,11,79997721
8,1,1303,43,12,79997721
8,1,1324,44,3,79997721
8,1,1325,44,4,79997721
8,1,1326,44,5,79997721
8,1,1327,44,6,79997721
8,1,1328,44,7,79997721
8,1,1329,44,8,79997721
8,1,1330,44,9,79997721
8,1,1331,44,10,79997721
8,1,1332,44,11,79997721
8,1,1333,44,12,79997721
8,1,1352,45,1,79997721
8,1,1353,45,2,79997721
8,1,1354,45,3,79997721
8,1,1355,45,4,79997721
8,1,1356,45,5,79997721
8,1,1357,45,6,79997721
8,1,1358,45,7,79997721
8,1,1359,45,8,79997721
8,1,1360,45,9,79997721
8,1,1361,45,10,79997721
8,1,1362,45,11,79997721
8,1,1363,45,12,79997721
8,1,1381,46,0,79997721
8,1,1385,46,4,79997721
8,2,1385,46,4,79998537
8,2,1381,46,0,79998537
8,2,1382,46,1,79998537
8,2,1383,46,2,79998537
8,2,1384,46,3,79998537
8,2,1385,46,4,79998537
8,2,1386,46,5,79998537
8,2,1387,46,6,79998537
8,2,1388,46,7,79998537
8,2,1389,46,8,79998537
8,2,1390,46,9,79998537
8,2,1391,46,10,79998537
8,2,1392,46,11,79998537
8,2,1393,46,12,79998537
8,2,1411,47,0,79998537
8,2,1412,47,1,79998537
8,2,1413,47,2,79998537
8,2,1414,47,3,79998537
8,2,1415,47,4,79998537
8,2,1416,47,5,79998537
8,2,1417,47,6,79998537
8,2,1418,47,7,79998537
8,2,1419,47,8,79998537
8,2,1420,47,9,79998537
8,2,1421,47,10,79998537
8,2,1422,47,11,79998537
8,2,1423,47,12,79998537
8,2,1441,48,0,79998537
8,2,1442,48,1,79998537
8,2,1443,48,2,79998537
8,2,1444,48,3,79998537
8,2,1445,48,4,79998537
8,2,1446,48,5,79998537
8,2,1447,48,6,79998537
8,2,1448,48,7,79998537
8,2,1449,48,8,79998537
8,2,1450,48,9,79998537
8,2,1451,48,10,79998537
8,2,1452,48,11,79998537
8,2,1453,48,12,79998537
8,2,1471,49,0,79998537
8,2,1385,46,4,79998537
8,3,1385,46,4,79997245
8,3,1471,49,0,79997245
8,3,1472,49,1,79997245
8,3,1473,49,2,79997245
8,3,1474,49,3,79997245
8,3,1475,49,4,79997245
8,3,1476,49,5,79997245
8,3,1477,49,6,79997245
8,3,1478,49,7,79997245
8,3,1479,49,8,79997245
8,3,1480,49,9,79997245
8,3,1481,49,10,79997245
8,3,1482,49,11,79997245
8,3,1501,50,0,79997245
8,3,1502,50,1,79997245
8,3,1503,50,2,79997245
8,3,1504,50,3,79997245
8,3,1505,50,4,79997245
8,3,1506,50,5,79997245
8,3,1507,50,6,79997245
8,3,1508,50,7,79997245
8,3,1509,50,8,79997245
8,3,1510,50,9,79997245
8,3,1511,50,10,79997245
8,3,1531,51,0,79997245
8,3,1532,51,1,79997245
8,3,1533,51,2,79997245
8,3,1534,51,3,79997245
8,3,1535,51,4,79997245
8,3,1536,51,5,79997245
8,3,1537,51,6,79997245
8,3,1538,51,7,79997245
8,3,1539,51,8,79997245
8,3,1561,52,0,79997245
8,3,1562,52,1,79997245
8,3,1563,52,2,79997245
8,3,1564,52,3,79997245
8,3,1565,52,4,79997245
8,3,1566,52,5,79997245
8,3,1567,52,6,79997245
8,3,1591,53,0,79997245
8,3,1592,53,1,79997245
8,3,1385,46,4,79997245
8,4,1385,46,4,19911577
8,4,1592,53,1,19911577
8,4,1593,53,2,19911577
8,4,1594,53,3,19911577
8,4,1595,53,4,19911577
8,4,1621,54,0,19911577
8,4,1622,54,1,19911577
8,4,1623,54,2,19911577
8,4,1651,55,0,19911577
8,4,1652,55,1,19911577
8,4,1385,46,4,19911577
9,1,319,10,18,79999504
9,1,17,0,16,79999504
9,1,18,0,17,79999504
9,1,19,0,18,79999504
9,1,20,0,19,79999504
9,1,21,0,20,79999504
9,1,46,1,15,79999504
9,1,47,1,16,79999504
9,1,48,1,17,79999504
9,1,49,1,18,79999504
9,1,50,1,19,79999504
9,1,51,1,20,79999504
9,1,76,2,15,79999504
9,1,77,2,16,79999504
9,1,78,2,17,79999504
9,1,79,2,18,79999504
9,1,80,2,19,79999504
9,1,81,2,20,79999504
9,1,105,3,14,79999504
9,1,106,3,15,79999504
9,1,107,3,16,79999504
9,1,108,3,17,79999504
9,1,109,3,18,79999504
9,1,110,3,19,79999504
9,1,111,3,20,79999504
9,1,135,4,14,79999504
9,1,136,4,15,79999504
9,1,137,4,16,79999504
9,1,138,4,17,79999504
9,1,139,4,18,79999504
9,1,140,4,19,79999504
9,1,141,4,20,79999504
9,1,164,5,13,79999504
9,1,165,5,14,79999504
9,1,166,5,15,79999504
9,1,167,5,16,79999504
9,1,168,5,17,79999504
9,1,319,10,18,79999504
9,2,319,10,18,79997368
9,2,168,5,17,79997368
9,2,169,5,18,79997368
9,2,170,5,19,79997368
9,2,171,5,20,79997368
9,2,193,6,12,79997368
9,2,194,6,13,79997368
9,2,195,6,14,79997368
9,2,196,6,15,79997368
9,2,197,6,16,79997368
9,2,198,6,17,79997368
9,2,199,6,18,79997368
9,2,200,6,19,79997368
9,2,201,6,20,79997368
9,2,223,7,12,79997368
9,2,224,7,13,79997368
9,2,225,7,14,79997368
9,2,226,7,15,79997368
9,2,227,7,16,79997368
9,2,228,7,17,79997368
9,2,229,7,18,79997368
9,2,230,7,19,79997368
9,2,231,7,20,79997368
9,2,252,8,11,79997368
9,2,253,8,12,79997368
9,2,254,8,13,79997368
9,2,255,8,14,79997368
9,2,256,8,15,79997368
9,2,257,8,16,79997368
9,2,258,8,17,79997368
9,2,259,8,18,79997368
9,2,260,8,19,79997368
9,2,261,8,20,79997368
9,2,282,9,11,79997368
9,2,283,9,12,79997368
9,2,284,9,13,79997368
9,2,285,9,14,79997368
9,2,286,9,15,79997368
9,2,287,9,16,79997368
9,2,319,10,18,79997368
9,3,319,10,18,79996464
9,3,287,9,16,79996464
9,3,288,9,17,79996464
9,3,289,9,18,79996464
9,3,290,9,19,79996464
9,3,291,9,20,79996464
9,3,311,10,10,79996464
9,3,312,10,11,79996464
9,3,313,10,12,79996464
9,3,314,10,13,79996464
9,3,315,10,14,79996464
9,3,316,10,15,79996464
9,3,317,10,16,79996464
9,3,318,10,17,79996464
9,3,319,10,18,79996464
9,3,320,10,19,79996464
9,3,321,10,20,79996464
9,3,340,11,9,79996464
9,3,341,11,10,79996464
9,3,342,11,11,79996464
9,3,343,11,12,79996464
9,3,344,11,13,79996464
9,3,345,11,14,79996464
9,3,346,11,15,79996464
9,3,347,11,16,79996464
9,3,348,11,17,79996464
9,3,349,11,18,79996464
9,3,350,11,19,79996464
9,3,351,11,20,79996464
9,3,370,12,9,79996464
9,3,371,12,10,79996464
9,3,372,12,11,79996464
9,3,373,12,12,79996464
9,3,374,12,13,79996464
9,3,375,12,14,79996464
9,3,376,12,15,79996464
9,3,377,12,16,79996464
9,3,378,12,17,79996464
9,3,379,12,18,79996464
9,3,319,10,18,79996464
9,4,319,10,18,79996562
9,4,379,12,18,79996562
9,4,380,12,19,79996562
9,4,381,12,20,79996562
9,4,399,13,8,79996562
9,4,400,13,9,79996562
9,4,401,13,10,79996562
9,4,402,13,11,79996562
9,4,403,13,12,79996562
9,4,404,13,13,79996562
9,4,405,13,14,79996562
9,4,406,13,15,79996562
9,4,407,13,16,79996562
9,4,408,13,17,79996562
9,4,409,13,18,79996562
9,4,410,13,19,79996562
9,4,411,13,20,79996562
9,4,429,14,8,79996562
9,4,430,14,9,79996562
9,4,431,14,10,79996562
9,4,432,14,11,79996562
9,4,433,14,12,79996562
9,4,434,14,13,79996562
9,4,435,14,14,79996562
9,4,436,14,15,79996562
9,4,437,14,16,79996562
9,4,438,14,17,79996562
9,4,439,14,18,79996562
9,4,440,14,19,79996562
9,4,441,14,20,79996562
9,4,458,15,7,79996562
9,4,459,15,8,79996562
9,4,460,15,9,79996562
9,4,461,15,10,79996562
9,4,462,15,11,79996562
9,4,463,15,12,79996562
9,4,464,15,13,79996562
9,4,465,15,14,79996562
9,4,466,15,15,79996562
9,4,467,15,16,79996562
9,4,468,15,17,79996562
9,4,469,15,18,79996562
9,4,319,10,18,79996562
9,5,319,10,18,67667675
9,5,469,15,18,67667675
9,5,470,15,19,67667675
9,5,471,15,20,67667675
9,5,489,16,8,67667675
9,5,490,16,9,67667675
9,5,491,16,10,67667675
9,5,492,16,11,67667675
9,5,493,16,12,67667675
9,5,494,16,13,67667675
9,5,495,16,14,67667675
9,5,496,16,15,67667675
9,5,497,16,16,67667675
9,5,498,16,17,67667675
9,5,499,16,18,67667675
9,5,500,16,19,67667675
9,5,501,16,20,67667675
9,5,521,17,10,67667675
9,5,522,17,11,67667675
9,5,523,17,12,67667675
9,5,524,17,13,67667675
9,5,525,17,14,67667675
9,5,526,17,15,67667675
9,5,527,17,16,67667675
9,5,528,17,17,67667675
9,5,529,17,18,67667675
9,5,530,17,19,67667675
9,5,553,18,12,67667675
9,5,554,18,13,67667675
9,5,555,18,14,67667675
9,5,556,18,15,67667675
9,5,557,18,16,67667675
9,5,558,18,17,67667675
9,5,585,19,14,67667675
9,5,586,19,15,67667675
9,5,587,19,16,67667675
9,5,319,10,18,67667675
10,1,1606,53,15,79999068
10,1,1424,47,13,79999068
10,1,1454,48,13,79999068
10,1,1455,48,14,79999068
10,1,1456,48,15,79999068
10,1,1483,49,12,79999068
10,1,1484,49,13,79999068
10,1,1485,49,14,79999068
10,1,1486,49,15,79999068
10,1,1487,49,16,79999068
10,1,1513,50,12,79999068
10,1,1514,50,13,79999068
10,1,1515,50,14,79999068
10,1,1516,50,15,79999068
10,1,1517,50,16,79999068
10,1,1518,50,17,79999068
10,1,1519,50,18,79999068
10,1,1543,51,12,79999068
10,1,1544,51,13,79999068
10,1,1545,51,14,79999068
10,1,1546,51,15,79999068
10,1,1547,51,16,79999068
10,1,1548,51,17,79999068
10,1,1549,51,18,79999068
10,1,1550,51,19,79999068
10,1,1574,52,13,79999068
10,1,1575,52,14,79999068
10,1,1576,52,15,79999068
10,1,1577,52,16,79999068
10,1,1578,52,17,79999068
10,1,1579,52,18,79999068
10,1,1580,52,19,79999068
10,1,1581,52,20,79999068
10,1,1604,53,13,79999068
10,1,1605,53,14,79999068
10,1,1606,53,15,79999068
10,1,1607,53,16,79999068
10,1,1608,53,17,79999068
10,1,1609,53,18,79999068
10,1,1606,53,15,79999068
10,2,1606,53,15,79999437
10,2,1609,53,18,79999437
10,2,1610,53,19,79999437
10,2,1611,53,20,79999437
10,2,1634,54,13,79999437
10,2,1635,54,14,79999437
10,2,1636,54,15,79999437
10,2,1637,54,16,79999437
10,2,1638,54,17,79999437
10,2,1639,54,18,79999437
10,2,1640,54,19,79999437
10,2,1641,54,20,79999437
10,2,1642,54,21,79999437
10,2,1665,55,14,79999437
10,2,1666,55,15,79999437
10,2,1667,55,16,79999437
10,2,1668,55,17,79999437
10,2,1669,55,18,79999437
10,2,1670,55,19,79999437
10,2,1671,55,20,79999437
10,2,1672,55,21,79999437
10,2,1673,55,22,79999437
10,2,1695,56,14,79999437
10,2,1696,56,15,79999437
10,2,1697,56,16,79999437
10,2,1698,56,17,79999437
10,2,1699,56,18,79999437
10,2,1700,56,19,79999437
10,2,1701,56,20,79999437
10,2,1702,56,21,79999437
10,2,1703,56,22,79999437
10,2,1725,57,14,79999437
10,2,1726,57,15,79999437
10,2,1727,57,16,79999437
10,2,1728,57,17,79999437
10,2,1729,57,18,79999437
10,2,1730,57,19,79999437
10,2,1731,57,20,79999437
10,2,1732,57,21,79999437
10,2,1733,57,22,79999437
10,2,1606,53,15,79999437
10,3,1606,53,15,79999090
10,3,1733,57,22,79999090
10,3,1756,58,15,79999090
10,3,1757,58,16,79999090
10,3,1758,58,17,79999090
10,3,1759,58,18,79999090
10,3,1760,58,19,79999090
10,3,1761,58,20,79999090
10,3,1762,58,21,79999090
10,3,1763,58,22,79999090
10,3,1786,59,15,79999090
10,3,1787,59,16,79999090
10,3,1788,59,17,79999090
10,3,1789,59,18,79999090
10,3,1790,59,19,79999090
10,3,1791,59,20,79999090
10,3,1792,59,21,79999090
10,3,1793,59,22,79999090
10,3,1816,60,15,79999090
10,3,1817,60,16,79999090
10,3,1818,60,17,79999090
10,3,1819,60,18,79999090
10,3,1820,60,19,79999090
10,3,1821,60,20,79999090
10,3,1822,60,21,79999090
10,3,1823,60,22,79999090
10,3,1847,61,16,79999090
10,3,1848,61,17,79999090
10,3,1849,61,18,79999090
10,3,1850,61,19,79999090
10,3,1851,61,20,79999090
10,3,1852,61,21,79999090
10,3,1853,61,22,79999090
10,3,1877,62,16,79999090
10,3,1878,62,17,79999090
10,3,1879,62,18,79999090
10,3,1880,62,19,79999090
10,3,1881,62,20,79999090
10,3,1882,62,21,79999090
10,3,1907,63,16,79999090
10,3,1908,63,17,79999090
10,3,1909,63,18,79999090
10,3,1606,53,15,79999090
10,4,1606,53,15,60292774
10,4,1909,63,18,60292774
10,4,1910,63,19,60292774
10,4,1911,63,20,60292774
10,4,1912,63,21,60292774
10,4,1938,64,17,60292774
10,4,1939,64,18,60292774
10,4,1940,64,19,60292774
10,4,1941,64,20,60292774
10,4,1942,64,21,60292774
10,4,1968,65,17,60292774
10,4,1969,65,18,60292774
10,4,1970,65,19,60292774
10,4,1971,65,20,60292774
10,4,1972,65,21,60292774
10,4,1998,66,17,60292774
10,4,1999,66,18,60292774
10,4,2000,66,19,60292774
10,4,2001,66,20,60292774
10,4,2002,66,21,60292774
10,4,2029,67,18,60292774
10,4,2030,67,19,60292774
10,4,2031,67,20,60292774
10,4,2032,67,21,60292774
10,4,2059,68,18,60292774
10,4,2060,68,19,60292774
10,4,2061,68,20,60292774
10,4,2062,68,21,60292774
10,4,2089,69,18,60292774
10,4,2090,69,19,60292774
10,4,2091,69,20,60292774
10,4,1606,53,15,60292774
11,1,821,27,10,139996768
11,1,485,16,4,139996768
11,1,486,16,5,139996768
11,1,487,16,6,139996768
11,1,488,16,7,139996768
11,1,512,17,1,139996768
11,1,513,17,2,139996768
11,1,514,17,3,139996768
11,1,515,17,4,139996768
11,1,516,17,5,139996768
11,1,517,17,6,139996768
11,1,518,17,7,139996768
11,1,519,17,8,139996768
11,1,520,17,9,139996768
11,1,541,18,0,139996768
11,1,542,18,1,139996768
11,1,543,18,2,139996768
11,1,544,18,3,139996768
11,1,545,18,4,139996768
11,1,546,18,5,139996768
11,1,547,18,6,139996768
11,1,548,18,7,139996768
11,1,549,18,8,139996768
11,1,550,18,9,139996768
11,1,551,18,10,139996768
11,1,552,18,11,139996768
11,1,571,19,0,139996768
11,1,572,19,1,139996768
11,1,573,19,2,139996768
11,1,574,19,3,139996768
11,1,575,19,4,139996768
11,1,576,19,5,139996768
11,1,577,19,6,139996768
11,1,578,19,7,139996768
11,1,579,19,8,139996768
11,1,580,19,9,139996768
11,1,581,19,10,139996768
11,1,582,19,11,139996768
11,1,583,19,12,139996768
11,1,584,19,13,139996768
11,1,601,20,0,139996768
11,1,602,20,1,139996768
11,1,603,20,2,139996768
11,1,604,20,3,139996768
11,1,605,20,4,139996768
11,1,606,20,5,139996768
11,1,607,20,6,139996768
11,1,608,20,7,139996768
11,1,609,20,8,139996768
11,1,610,20,9,139996768
11,1,611,20,10,139996768
11,1,612,20,11,139996768
11,1,613,20,12,139996768
11,1,614,20,13,139996768
11,1,615,20,14,139996768
11,1,616,20,15,139996768
11,1,631,21,0,139996768
11,1,632,21,1,139996768
11,1,633,21,2,139996768
11,1,634,21,3,139996768
11,1,635,21,4,139996768
11,1,636,21,5,139996768
11,1,637,21,6,139996768
11,1,638,21,7,139996768
11,1,639,21,8,139996768
11,1,640,21,9,139996768
11,1,641,21,10,139996768
11,1,642,21,11,139996768
11,1,821,27,10,139996768
11,2,821,27,10,139997480
11,2,642,21,11,139997480
11,2,643,21,12,139997480
11,2,644,21,13,139997480
11,2,645,21,14,139997480
11,2,646,21,15,139997480
11,2,647,21,16,139997480
11,2,661,22,0,139997480
11,2,662,22,1,139997480
11,2,663,22,2,139997480
11,2,664,22,3,139997480
11,2,665,22,4,139997480
11,2,666,22,5,139997480
11,2,667,22,6,139997480
11,2,668,22,7,139997480
11,2,669,22,8,139997480
11,2,670,22,9,139997480
11,2,671,22,10,139997480
11,2,672,22,11,139997480
11,2,673,22,12,139997480
11,2,674,22,13,139997480
11,2,675,22,14,139997480
11,2,676,22,15,139997480
11,2,677,22,16,139997480
11,2,678,22,17,139997480
11,2,691,23,0,139997480
11,2,692,23,1,139997480
11,2,693,23,2,139997480
11,2,694,23,3,139997480
11,2,695,23,4,139997480
11,2,696,23,5,139997480
11,2,697,23,6,139997480
11,2,698,23,7,139997480
11,2,699,23,8,139997480
11,2,700,23,9,139997480
11,2,701,23,10,139997480
11,2,702,23,11,139997480
11,2,703,23,12,139997480
11,2,704,23,13,139997480
11,2,705,23,14,139997480
11,2,706,23,15,139997480
11,2,707,23,16,139997480
11,2,708,23,17,139997480
11,2,721,24,0,139997480
11,2,722,24,1,139997480
11,2,723,24,2,139997480
11,2,724,24,3,139997480
11,2,725,24,4,139997480
11,2,726,24,5,139997480
11,2,727,24,6,139997480
11,2,728,24,7,139997480
11,2,729,24,8,139997480
11,2,730,24,9,139997480
11,2,731,24,10,139997480
11,2,732,24,11,139997480
11,2,733,24,12,139997480
11,2,734,24,13,139997480
11,2,735,24,14,139997480
11,2,736,24,15,139997480
11,2,737,24,16,139997480
11,2,738,24,17,139997480
11,2,739,24,18,139997480
11,2,751,25,0,139997480
11,2,752,25,1,139997480
11,2,753,25,2,139997480
11,2,754,25,3,139997480
11,2,755,25,4,139997480
11,2,756,25,5,139997480
11,2,757,25,6,139997480
11,2,758,25,7,139997480
11,2,759,25,8,139997480
11,2,821,27,10,139997480
11,3,821,27,10,139999965
11,3,759,25,8,139999965
11,3,760,25,9,139999965
11,3,761,25,10,139999965
11,3,762,25,11,139999965
11,3,763,25,12,139999965
11,3,764,25,13,139999965
11,3,765,25,14,139999965
11,3,766,25,15,139999965
11,3,767,25,16,139999965
11,3,768,25,17,139999965
11,3,769,25,18,139999965
11,3,770,25,19,139999965
11,3,781,26,0,139999965
11,3,782,26,1,139999965
11,3,783,26,2,139999965
11,3,784,26,3,139999965
11,3,785,26,4,139999965
11,3,786,26,5,139999965
11,3,787,26,6,139999965
11,3,788,26,7,139999965
11,3,789,26,8,139999965
11,3,790,26,9,139999965
11,3,791,26,10,139999965
11,3,792,26,11,139999965
11,3,793,26,12,139999965
11,3,794,26,13,139999965
11,3,795,26,14,139999965
11,3,796,26,15,139999965
11,3,797,26,16,139999965
11,3,798,26,17,139999965
11,3,811,27,0,139999965
11,3,812,27,1,139999965
11,3,813,27,2,139999965
11,3,814,27,3,139999965
11,3,815,27,4,139999965
11,3,816,27,5,139999965
11,3,817,27,6,139999965
11,3,818,27,7,139999965
11,3,819,27,8,139999965
11,3,820,27,9,139999965
11,3,821,27,10,139999965
11,3,822,27,11,139999965
11,3,823,27,12,139999965
11,3,824,27,13,139999965
11,3,825,27,14,139999965
11,3,826,27,15,139999965
11,3,827,27,16,139999965
11,3,843,28,2,139999965
11,3,844,28,3,139999965
11,3,845,28,4,139999965
11,3,846,28,5,139999965
11,3,847,28,6,139999965
11,3,848,28,7,139999965
11,3,849,28,8,139999965
11,3,850,28,9,139999965
11,3,851,28,10,139999965
11,3,852,28,11,139999965
11,3,853,28,12,139999965
11,3,854,28,13,139999965
11,3,855,28,14,139999965
11,3,856,28,15,139999965
11,3,875,29,4,139999965
11,3,876,29,5,139999965
11,3,877,29,6,139999965
11,3,878,29,7,139999965
11,3,879,29,8,139999965
11,3,880,29,9,139999965
11,3,881,29,10,139999965
11,3,882,29,11,139999965
11,3,883,29,12,139999965
11,3,884,29,13,139999965
11,3,821,27,10,139999965
11,4,821,27,10,23306527
11,4,884,29,13,23306527
11,4,907,30,6,23306527
11,4,908,30,7,23306527
11,4,909,30,8,23306527
11,4,910,30,9,23306527
11,4,911,30,10,23306527
11,4,912,30,11,23306527
11,4,913,30,12,23306527
11,4,940,31,9,23306527
11,4,941,31,10,23306527
11,4,942,31,11,23306527
11,4,821,27,10,23306527
12,1,1080,35,29,79995104
12,1,839,27,28,79995104
12,1,840,27,29,79995104
12,1,865,28,24,79995104
12,1,866,28,25,79995104
12,1,867,28,26,79995104
12,1,868,28,27,79995104
12,1,869,28,28,79995104
12,1,870,28,29,79995104
12,1,895,29,24,79995104
12,1,896,29,25,79995104
12,1,897,29,26,79995104
12,1,898,29,27,79995104
12,1,899,29,28,79995104
12,1,900,29,29,79995104
12,1,925,30,24,79995104
12,1,926,30,25,79995104
12,1,927,30,26,79995104
12,1,928,30,27,79995104
12,1,929,30,28,79995104
12,1,930,30,29,79995104
12,1,955,31,24,79995104
12,1,956,31,25,79995104
12,1,957,31,26,79995104
12,1,958,31,27,79995104
12,1,959,31,28,79995104
12,1,960,31,29,79995104
12,1,985,32,24,79995104
12,1,986,32,25,79995104
12,1,987,32,26,79995104
12,1,988,32,27,79995104
12,1,989,32,28,79995104
12,1,990,32,29,79995104
12,1,1015,33,24,79995104
12,1,1016,33,25,79995104
12,1,1017,33,26,79995104
12,1,1018,33,27,79995104
12,1,1019,33,28,79995104
12,1,1020,33,29,79995104
12,1,1045,34,24,79995104
12,1,1046,34,25,79995104
12,1,1047,34,26,79995104
12,1,1080,35,29,79995104
12,2,1080,35,29,79997782
12,2,1047,34,26,79997782
12,2,1048,34,27,79997782
12,2,1049,34,28,79997782
12,2,1050,34,29,79997782
12,2,1075,35,24,79997782
12,2,1076,35,25,79997782
12,2,1077,35,26,79997782
12,2,1078,35,27,79997782
12,2,1079,35,28,79997782
12,2,1080,35,29,79997782
12,2,1105,36,24,79997782
12,2,1106,36,25,79997782
12,2,1107,36,26,79997782
12,2,1108,36,27,79997782
12,2,1109,36,28,79997782
12,2,1110,36,29,79997782
12,2,1135,37,24,79997782
12,2,1136,37,25,79997782
12,2,1137,37,26,79997782
12,2,1138,37,27,79997782
12,2,1139,37,28,79997782
12,2,1140,37,29,79997782
12,2,1165,38,24,79997782
12,2,1166,38,25,79997782
12,2,1167,38,26,79997782
12,2,1168,38,27,79997782
12,2,1169,38,28,79997782
12,2,1170,38,29,79997782
12,2,1195,39,24,79997782
12,2,1196,39,25,79997782
12,2,1197,39,26,79997782
12,2,1198,39,27,79997782
12,2,1199,39,28,79997782
12,2,1200,39,29,79997782
12,2,1226,40,25,79997782
12,2,1227,40,26,79997782
12,2,1228,40,27,79997782
12,2,1229,40,28,79997782
12,2,1230,40,29,79997782
12,2,1080,35,29,79997782
12,3,1080,35,29,6755580
12,3,1230,40,29,6755580
12,3,1257,41,26,6755580
12,3,1258,41,27,6755580
12,3,1259,41,28,6755580
12,3,1260,41,29,6755580
12,3,1080,35,29,6755580
13,1,1464,48,23,79999369
13,1,1406,46,25,79999369
13,1,1435,47,24,79999369
13,1,1436,47,25,79999369
13,1,1437,47,26,79999369
13,1,1464,48,23,79999369
13,1,1465,48,24,79999369
13,1,1466,48,25,79999369
13,1,1467,48,26,79999369
13,1,1493,49,22,79999369
13,1,1494,49,23,79999369
13,1,1495,49,24,79999369
13,1,1496,49,25,79999369
13,1,1497,49,26,79999369
13,1,1522,50,21,79999369
13,1,1523,50,22,79999369
13,1,1524,50,23,79999369
13,1,1525,50,24,79999369
13,1,1526,50,25,79999369
13,1,1527,50,26,79999369
13,1,1551,51,20,79999369
13,1,1552,51,21,79999369
13,1,1553,51,22,79999369
13,1,1554,51,23,79999369
13,1,1555,51,24,79999369
13,1,1556,51,25,79999369
13,1,1557,51,26,79999369
13,1,1582,52,21,79999369
13,1,1583,52,22,79999369
13,1,1584,52,23,79999369
13,1,1585,52,24,79999369
13,1,1586,52,25,79999369
13,1,1587,52,26,79999369
13,1,1588,52,27,79999369
13,1,1612,53,21,79999369
13,1,1613,53,22,79999369
13,1,1614,53,23,79999369
13,1,1615,53,24,79999369
13,1,1616,53,25,79999369
13,1,1464,48,23,79999369
13,2,1464,48,23,13508729
13,2,1616,53,25,13508729
13,2,1617,53,26,13508729
13,2,1643,54,22,13508729
13,2,1644,54,23,13508729
13,2,1645,54,24,13508729
13,2,1646,54,25,13508729
13,2,1674,55,23,13508729
13,2,1675,55,24,13508729
13,2,1464,48,23,13508729
14,1,1171,39,0,79998629
14,1,961,32,0,79998629
14,1,991,33,0,79998629
14,1,992,33,1,79998629
14,1,1021,34,0,79998629
14,1,1022,34,1,79998629
14,1,1023,34,2,79998629
14,1,1051,35,0,79998629
14,1,1052,35,1,79998629
14,1,1053,35,2,79998629
14,1,1081,36,0,79998629
14,1,1082,36,1,79998629
14,1,1083,36,2,79998629
14,1,1084,36,3,79998629
14,1,1111,37,0,79998629
14,1,1112,37,1,79998629
