Unnamed: 0,id_zona,id_producto,venta_digital,dia,id_tienda,inventario,inventario_digital
590416,583,269,0,25,11,-1,-1
591430,584,269,0,25,11,-1,-1
608668,601,269,0,25,11,-1,-1
609682,602,269,0,25,11,-1,-1
610696,603,269,0,25,11,-1,-1
611710,604,269,0,25,11,-1,-1
612724,605,269,0,25,11,-1,-1
613738,606,269,0,25,11,-1,-1
614752,607,269,0,25,11,-1,-1
615766,608,269,0,25,11,-1,-1
616780,609,269,0,25,11,-1,-1
617794,610,269,0,25,11,-1,-1
618808,611,269,0,25,11,-1,-1
619822,612,269,0,25,11,-1,-1
620836,613,269,0,25,11,-1,-1
621850,614,269,0,25,11,-1,-1
622864,615,269,0,25,11,-1,-1
623878,616,269,0,25,11,-1,-1
639088,631,269,0,25,11,-1,-1
640102,632,269,0,25,11,-1,-1
641116,633,269,0,25,11,-1,-1
642130,634,269,0,25,11,-1,-1
643144,635,269,0,25,11,-1,-1
644158,636,269,0,25,11,-1,-1
645172,637,269,0,25,11,-1,-1
646186,638,269,0,25,11,-1,-1
647200,639,269,0,25,11,-1,-1
648214,640,269,0,25,11,-1,-1
649228,641,269,0,25,11,-1,-1
650242,642,269,0,25,11,-1,-1
651256,643,269,0,25,11,-1,-1
652270,644,269,0,25,11,-1,-1
653284,645,269,0,25,11,-1,-1
654298,646,269,0,25,11,-1,-1
655312,647,269,0,25,11,-1,-1
669508,661,269,0,25,11,-1,-1
670522,662,269,0,25,11,-1,-1
671536,663,269,0,25,11,-1,-1
672550,664,269,0,25,11,-1,-1
673564,665,269,0,25,11,-1,-1
674578,666,269,0,25,11,-1,-1
675592,667,269,0,25,11,-1,-1
676606,668,269,0,25,11,-1,-1
677620,669,269,0,25,11,-1,-1
678634,670,269,0,25,11,-1,-1
679648,671,269,0,25,11,-1,-1
680662,672,269,0,25,11,-1,-1
681676,673,269,0,25,11,-1,-1
682690,674,269,0,25,11,-1,-1
683704,675,269,0,25,11,-1,-1
684718,676,269,0,25,11,-1,-1
685732,677,269,0,25,11,-1,-1
686746,678,269,0,25,11,-1,-1
699928,691,269,0,25,11,-1,-1
700942,692,269,0,25,11,-1,-1
701956,693,269,0,25,11,-1,-1
702970,694,269,0,25,11,-1,-1
703984,695,269,0,25,11,-1,-1
704998,696,269,0,25,11,-1,-1
706012,697,269,0,25,11,-1,-1
707026,698,269,0,25,11,-1,-1
708040,699,269,0,25,11,-1,-1
709054,700,269,0,25,11,-1,-1
710068,701,269,0,25,11,-1,-1
711082,702,269,0,25,11,-1,-1
712096,703,269,0,25,11,-1,-1
713110,704,269,0,25,11,-1,-1
714124,705,269,0,25,11,-1,-1
715138,706,269,0,25,11,-1,-1
716152,707,269,0,25,11,-1,-1
717166,708,269,0,25,11,-1,-1
730348,721,269,0,25,11,-1,-1
731362,722,269,0,25,11,-1,-1
732376,723,269,0,25,11,-1,-1
733390,724,269,0,25,11,-1,-1
734404,725,269,0,25,11,-1,-1
735418,726,269,0,25,11,-1,-1
736432,727,269,0,25,11,-1,-1
737446,728,269,0,25,11,-1,-1
738460,729,269,0,25,11,-1,-1
739474,730,269,0,25,11,-1,-1
740488,731,269,0,25,11,-1,-1
741502,732,269,0,25,11,-1,-1
742516,733,269,0,25,11,-1,-1
743530,734,269,0,25,11,-1,-1
744544,735,269,0,25,11,-1,-1
745558,736,269,0,25,11,-1,-1
746572,737,269,0,25,11,-1,-1
747586,738,269,0,25,11,-1,-1
748600,739,269,0,25,11,-1,-1
760768,751,269,0,25,11,-1,-1
761782,752,269,0,25,11,-1,-1
762796,753,269,0,25,11,-1,-1
763810,754,269,0,25,11,-1,-1
764824,755,269,0,25,11,-1,-1
765838,756,269,0,25,11,-1,-1
766852,757,269,0,25,11,-1,-1
767866,758,269,0,25,11,-1,-1
768880,759,269,0,25,11,-1,-1
769894,760,269,0,25,11,-1,-1
770908,761,269,0,25,11,-1,-1
771922,762,269,0,25,11,-1,-1
772936,763,269,0,25,11,-1,-1
773950,764,269,0,25,11,-1,-1
774964,765,269,0,25,11,-1,-1
775978,766,269,0,25,11,-1,-1
776992,767,269,0,25,11,-1,-1
778006,768,269,0,25,11,-1,-1
779020,769,269,0,25,11,-1,-1
780034,770,269,0,25,11,-1,-1
791188,781,269,0,25,11,-1,-1
792202,782,269,0,25,11,-1,-1
793216,783,269,0,25,11,-1,-1
794230,784,269,0,25,11,-1,-1
795244,785,269,0,25,11,-1,-1
796258,786,269,0,25,11,-1,-1
797272,787,269,0,25,11,-1,-1
798286,788,269,0,25,11,-1,-1
799300,789,269,0,25,11,-1,-1
800314,790,269,0,25,11,-1,-1
801328,791,269,0,25,11,-1,-1
802342,792,269,0,25,11,-1,-1
803356,793,269,0,25,11,-1,-1
804370,794,269,0,25,11,-1,-1
805384,795,269,0,25,11,-1,-1
806398,796,269,0,25,11,-1,-1
807412,797,269,0,25,11,-1,-1
808426,798,269,0,25,11,-1,-1
809290,799,119,0,25,15,-1,-1
810304,800,119,0,25,15,-1,-1
811318,801,119,0,25,15,-1,-1
821608,811,269,0,25,11,-1,-1
822622,812,269,0,25,11,-1,-1
823636,813,269,0,25,11,-1,-1
824650,814,269,0,25,11,-1,-1
825664,815,269,0,25,11,-1,-1
826678,816,269,0,25,11,-1,-1
827692,817,269,0,25,11,-1,-1
828706,818,269,0,25,11,-1,-1
829720,819,269,0,25,11,-1,-1
830734,820,269,0,25,11,-1,-1
831748,821,269,0,25,11,-1,-1
832762,822,269,0,25,11,-1,-1
833776,823,269,0,25,11,-1,-1
834790,824,269,0,25,11,-1,-1
835804,825,269,0,25,11,-1,-1
836818,826,269,0,25,11,-1,-1
837832,827,269,0,25,11,-1,-1
838696,828,119,0,25,15,-1,-1
839710,829,119,0,25,15,-1,-1
840724,830,119,0,25,15,-1,-1
841738,831,119,0,25,15,-1,-1
842752,832,119,0,25,15,-1,-1
843766,833,119,0,25,15,-1,-1
850297,839,566,0,25,12,-1,-1
851311,840,566,0,25,12,-1,-1
852325,841,566,0,25,16,-4,-4
853339,842,566,0,25,16,-4,-4
854056,843,269,0,25,11,-1,-1
855070,844,269,0,25,11,-1,-1
856084,845,269,0,25,11,-1,-1
857098,846,269,0,25,11,-1,-1
858112,847,269,0,25,11,-1,-1
859126,848,269,0,25,11,-1,-1
860140,849,269,0,25,11,-1,-1
861154,850,269,0,25,11,-1,-1
862168,851,269,0,25,11,-1,-1
863182,852,269,0,25,11,-1,-1
864196,853,269,0,25,11,-1,-1
865210,854,269,0,25,11,-1,-1
866224,855,269,0,25,11,-1,-1
867238,856,269,0,25,11,-1,-1
868102,857,119,0,25,15,-1,-1
869116,858,119,0,25,15,-1,-1
870130,859,119,0,25,15,-1,-1
871144,860,119,0,25,15,-1,-1
872158,861,119,0,25,15,-1,-1
873172,862,119,0,25,15,-1,-1
874186,863,119,0,25,15,-1,-1
876661,865,566,0,25,12,-1,-1
877675,866,566,0,25,12,-1,-1
878689,867,566,0,25,12,-1,-1
879703,868,566,0,25,12,-1,-1
880717,869,566,0,25,12,-1,-1
881731,870,566,0,25,12,-1,-1
882745,871,566,0,25,16,-4,-4
883759,872,566,0,25,16,-4,-4
884773,873,566,0,25,16,-4,-4
885787,874,566,0,25,16,-4,-4
886504,875,269,0,25,11,-1,-1
887518,876,269,0,25,11,-1,-1
888532,877,269,0,25,11,-1,-1
889546,878,269,0,25,11,-1,-1
890560,879,269,0,25,11,-1,-1
891574,880,269,0,25,11,-1,-1
892588,881,269,0,25,11,-1,-1
893602,882,269,0,25,11,-1,-1
894616,883,269,0,25,11,-1,-1
895630,884,269,0,25,11,-1,-1
896494,885,119,0,25,15,-1,-1
897508,886,119,0,25,15,-1,-1
898522,887,119,0,25,15,-1,-1
899536,888,119,0,25,15,-1,-1
900550,889,119,0,25,15,-1,-1
901564,890,119,0,25,15,-1,-1
902578,891,119,0,25,15,-1,-1
903592,892,119,0,25,15,-1,-1
907081,895,566,0,25,12,-1,-1
908095,896,566,0,25,12,-1,-1
909109,897,566,0,25,12,-1,-1
910123,898,566,0,25,12,-1,-1
911137,899,566,0,25,12,-1,-1
912151,900,566,0,25,12,-1,-1
913165,901,566,0,25,16,-4,-4
914179,902,566,0,25,16,-4,-4
915193,903,566,0,25,16,-4,-4
916207,904,566,0,25,16,-4,-4
917221,905,566,0,25,16,-4,-4
918235,906,566,0,25,16,-4,-4
918952,907,269,0,25,11,-1,-1
919966,908,269,0,25,11,-1,-1
920980,909,269,0,25,11,-1,-1
921994,910,269,0,25,11,-1,-1
923008,911,269,0,25,11,-1,-1
924022,912,269,0,25,11,-1,-1
925036,913,269,0,25,11,-1,-1
925900,914,119,0,25,15,-1,-1
926914,915,119,0,25,15,-1,-1
927928,916,119,0,25,15,-1,-1
928942,917,119,0,25,15,-1,-1
929956,918,119,0,25,15,-1,-1
930970,919,119,0,25,15,-1,-1
931984,920,119,0,25,15,-1,-1
932998,921,119,0,25,15,-1,-1
937501,925,566,0,25,12,-1,-1
938515,926,566,0,25,12,-1,-1
939529,927,566,0,25,12,-1,-1
940543,928,566,0,25,12,-1,-1
941557,929,566,0,25,12,-1,-1
942571,930,566,0,25,12,-1,-1
943585,931,566,0,25,16,-4,-4
944599,932,566,0,25,16,-4,-4
945613,933,566,0,25,16,-4,-4
946627,934,566,0,25,16,-4,-4
947641,935,566,0,25,16,-4,-4
948655,936,566,0,25,16,-4,-4
949669,937,566,0,25,16,-4,-4
950683,938,566,0,25,16,-4,-4
951697,939,566,0,25,16,-4,-4
952414,940,269,0,25,11,-1,-1
953428,941,269,0,25,11,-1,-1
954442,942,269,0,25,11,-1,-1
955306,943,119,0,25,15,-1,-1
956320,944,119,0,25,15,-1,-1
957334,945,119,0,25,15,-1,-1
958348,946,119,0,25,15,-1,-1
959362,947,119,0,25,15,-1,-1
960376,948,119,0,25,15,-1,-1
961390,949,119,0,25,15,-1,-1
962404,950,119,0,25,15,-1,-1
967921,955,566,0,25,12,-1,-1
968935,956,566,0,25,12,-1,-1
969949,957,566,0,25,12,-1,-1
970963,958,566,0,25,12,-1,-1
971977,959,566,0,25,12,-1,-1
972991,960,566,0,25,12,-1,-1
975019,962,566,0,25,16,-4,-4
976033,963,566,0,25,16,-4,-4
977047,964,566,0,25,16,-4,-4
978061,965,566,0,25,16,-4,-4
979075,966,566,0,25,16,-4,-4
980089,967,566,0,25,16,-4,-4
981103,968,566,0,25,16,-4,-4
982117,969,566,0,25,16,-4,-4
983131,970,566,0,25,16,-4,-4
984145,971,566,0,25,16,-4,-4
984712,972,119,0,25,15,-1,-1
985726,973,119,0,25,15,-1,-1
986740,974,119,0,25,15,-1,-1
987754,975,119,0,25,15,-1,-1
988768,976,119,0,25,15,-1,-1
989782,977,119,0,25,15,-1,-1
990796,978,119,0,25,15,-1,-1
991810,979,119,0,25,15,-1,-1
998341,985,566,0,25,12,-1,-1
999355,986,566,0,25,12,-1,-1
1000369,987,566,0,25,12,-1,-1
1001383,988,566,0,25,12,-1,-1
1002397,989,566,0,25,12,-1,-1
1003411,990,566,0,25,12,-1,-1
1006453,993,566,0,25,16,-4,-4
1007467,994,566,0,25,16,-4,-4
1008481,995,566,0,25,16,-4,-4
1009495,996,566,0,25,16,-4,-4
1010509,997,566,0,25,16,-4,-4
1011523,998,566,0,25,16,-4,-4
1012537,999,566,0,25,16,-4,-4
1013551,1000,566,0,25,16,-4,-4
1014565,1001,566,0,25,16,-4,-4
1015132,1002,119,0,25,15,-1,-1
1016146,1003,119,0,25,15,-1,-1
1017160,1004,119,0,25,15,-1,-1
1018174,1005,119,0,25,15,-1,-1
1019188,1006,119,0,25,15,-1,-1
1020202,1007,119,0,25,15,-1,-1
1021216,1008,119,0,25,15,-1,-1
1028761,1015,566,0,25,12,-1,-1
1029775,1016,566,0,25,12,-1,-1
1030789,1017,566,0,25,12,-1,-1
1031803,1018,566,0,25,12,-1,-1
1032817,1019,566,0,25,12,-1,-1
1033831,1020,566,0,25,12,-1,-1
1037887,1024,566,0,25,16,-4,-4
1038901,1025,566,0,25,16,-4,-4
1039915,1026,566,0,25,16,-4,-4
1040929,1027,566,0,25,16,-4,-4
1041943,1028,566,0,25,16,-4,-4
1042957,1029,566,0,25,16,-4,-4
1043971,1030,566,0,25,16,-4,-4
1044985,1031,566,0,25,16,-4,-4
1045999,1032,566,0,25,16,-4,-4
1046566,1033,119,0,25,15,-1,-1
1047580,1034,119,0,25,15,-1,-1
1048594,1035,119,0,25,15,-1,-1
1049608,1036,119,0,25,15,-1,-1
1050622,1037,119,0,25,15,-1,-1
1059181,1045,566,0,25,12,-1,-1
1060195,1046,566,0,25,12,-1,-1
1061209,1047,566,0,25,12,-1,-1
1062223,1048,566,0,25,12,-1,-1
1063237,1049,566,0,25,12,-1,-1
1064251,1050,566,0,25,12,-1,-1
1068307,1054,566,0,25,16,-4,-4
1069321,1055,566,0,25,16,-4,-4
1070335,1056,566,0,25,16,-4,-4
1071349,1057,566,0,25,16,-4,-4
1072363,1058,566,0,25,16,-4,-4
1073377,1059,566,0,25,16,-4,-4
1074391,1060,566,0,25,16,-4,-4
1075405,1061,566,0,25,16,-4,-4
1076419,1062,566,0,25,16,-4,-4
1076986,1063,119,0,25,15,-1,-1
1078000,1064,119,0,25,15,-1,-1
1079014,1065,119,0,25,15,-1,-1
1080028,1066,119,0,25,15,-1,-1
1089601,1075,566,0,25,12,-1,-1
1090615,1076,566,0,25,12,-1,-1
1091629,1077,566,0,25,12,-1,-1
1092643,1078,566,0,25,12,-1,-1
1093657,1079,566,0,25,12,-1,-1
1094671,1080,566,0,25,12,-1,-1
1099741,1085,566,0,25,16,-4,-4
1100755,1086,566,0,25,16,-4,-4
1101769,1087,566,0,25,16,-4,-4
1102783,1088,566,0,25,16,-4,-4
1103797,1089,566,0,25,16,-4,-4
1104811,1090,566,0,25,16,-4,-4
1105825,1091,566,0,25,16,-4,-4
1106839,1092,566,0,25,16,-4,-4
1107853,1093,566,0,25,16,-4,-4
1108420,1094,119,0,25,15,-1,-1
1109434,1095,119,0,25,15,-1,-1
1120021,1105,566,0,25,12,-1,-1
1121035,1106,566,0,25,12,-1,-1
1122049,1107,566,0,25,12,-1,-1
1123063,1108,566,0,25,12,-1,-1
1124077,1109,566,0,25,12,-1,-1
1125091,1110,566,0,25,12,-1,-1
1131175,1116,566,0,25,16,-4,-4
1132189,1117,566,0,25,16,-4,-4
1133203,1118,566,0,25,16,-4,-4
1134217,1119,566,0,25,16,-4,-4
1135231,1120,566,0,25,16,-4,-4
1136245,1121,566,0,25,16,-4,-4
1137259,1122,566,0,25,16,-4,-4
1138273,1123,566,0,25,16,-4,-4
1138840,1124,119,0,25,15,-1,-1
1150441,1135,566,0,25,12,-1,-1
1151455,1136,566,0,25,12,-1,-1
1152469,1137,566,0,25,12,-1,-1
1153483,1138,566,0,25,12,-1,-1
1154497,1139,566,0,25,12,-1,-1
1155511,1140,566,0,25,12,-1,-1
1161595,1146,566,0,25,16,-4,-4
1162609,1147,566,0,25,16,-4,-4
1163623,1148,566,0,25,16,-4,-4
1164637,1149,566,0,25,16,-4,-4
1165651,1150,566,0,25,16,-4,-4
1166665,1151,566,0,25,16,-4,-4
1167679,1152,566,0,25,16,-4,-4
1168693,1153,566,0,25,16,-4,-4
1180861,1165,566,0,25,12,-1,-1
1181875,1166,566,0,25,12,-1,-1
1182889,1167,566,0,25,12,-1,-1
1183903,1168,566,0,25,12,-1,-1
1184917,1169,566,0,25,12,-1,-1
1185931,1170,566,0,25,12,-1,-1
1193029,1177,566,0,25,16,-4,-4
1194043,1178,566,0,25,16,-4,-4
1195057,1179,566,0,25,16,-4,-4
1196071,1180,566,0,25,16,-4,-4
1197085,1181,566,0,25,16,-4,-4
1198099,1182,566,0,25,16,-4,-4
1199113,1183,566,0,25,16,-4,-4
1211281,1195,566,0,25,12,-1,-1
1212295,1196,566,0,25,12,-1,-1
1213309,1197,566,0,25,12,-1,-1
1214323,1198,566,0,25,12,-1,-1
1215337,1199,566,0,25,12,-1,-1
1216351,1200,566,0,25,12,-1,-1
1224463,1208,566,0,25,16,-4,-4
1225477,1209,566,0,25,16,-4,-4
1226491,1210,566,0,25,16,-4,-4
1227505,1211,566,0,25,16,-4,-4
1228519,1212,566,0,25,16,-4,-4
1229533,1213,566,0,25,16,-4,-4
1242715,1226,566,0,25,12,-1,-1
1243729,1227,566,0,25,12,-1,-1
1244743,1228,566,0,25,12,-1,-1
1245757,1229,566,0,25,12,-1,-1
1246771,1230,566,0,25,12,-1,-1
1255897,1239,566,0,25,16,-4,-4
1256911,1240,566,0,25,16,-4,-4
1257925,1241,566,0,25,16,-4,-4
1258939,1242,566,0,25,16,-4,-4
1259953,1243,566,0,25,16,-4,-4
1274149,1257,566,0,25,12,-1,-1
1275163,1258,566,0,25,12,-1,-1
1276177,1259,566,0,25,12,-1,-1
1277191,1260,566,0,25,12,-1,-1
1289359,1272,566,0,25,16,-4,-4
1290373,1273,566,0,25,16,-4,-4
1424938,1406,269,0,25,13,-1,-1
1454344,1435,269,0,25,13,-1,-1
1455358,1436,269,0,25,13,-1,-1
1456372,1437,269,0,25,13,-1,-1
1483750,1464,269,0,25,13,-1,-1
1484764,1465,269,0,25,13,-1,-1
1485778,1466,269,0,25,13,-1,-1
1486792,1467,269,0,25,13,-1,-1
1513156,1493,269,0,25,13,-1,-1
1514170,1494,269,0,25,13,-1,-1
1515184,1495,269,0,25,13,-1,-1
1516198,1496,269,0,25,13,-1,-1
1517212,1497,269,0,25,13,-1,-1
1542562,1522,269,0,25,13,-1,-1
1543576,1523,269,0,25,13,-1,-1
1544590,1524,269,0,25,13,-1,-1
1545604,1525,269,0,25,13,-1,-1
1546618,1526,269,0,25,13,-1,-1
1547632,1527,269,0,25,13,-1,-1
1571968,1551,269,0,25,13,-1,-1
1572982,1552,269,0,25,13,-1,-1
1573996,1553,269,0,25,13,-1,-1
1575010,1554,269,0,25,13,-1,-1
1576024,1555,269,0,25,13,-1,-1
1577038,1556,269,0,25,13,-1,-1
1578052,1557,269,0,25,13,-1,-1
1603402,1582,269,0,25,13,-1,-1
1604416,1583,269,0,25,13,-1,-1
1605430,1584,269,0,25,13,-1,-1
1606444,1585,269,0,25,13,-1,-1
1607458,1586,269,0,25,13,-1,-1
1608472,1587,269,0,25,13,-1,-1
1609486,1588,269,0,25,13,-1,-1
1633822,1612,269,0,25,13,-1,-1
1634836,1613,269,0,25,13,-1,-1
1635850,1614,269,0,25,13,-1,-1
1636864,1615,269,0,25,13,-1,-1
1637878,1616,269,0,25,13,-1,-1
1638892,1617,269,0,25,13,-1,-1
1665256,1643,269,0,25,13,-1,-1
1666270,1644,269,0,25,13,-1,-1
1667284,1645,269,0,25,13,-1,-1
1668298,1646,269,0,25,13,-1,-1
1696690,1674,269,0,25,13,-1,-1
1697704,1675,269,0,25,13,-1,-1
974005,961,566,0,29,14,-2,-2
1004425,991,566,0,29,14,-2,-2
1005439,992,566,0,29,14,-2,-2
1034845,1021,566,0,29,14,-2,-2
1035859,1022,566,0,29,14,-2,-2
1036873,1023,566,0,29,14,-2,-2
1065265,1051,566,0,29,14,-2,-2
1066279,1052,566,0,29,14,-2,-2
1067293,1053,566,0,29,14,-2,-2
1095685,1081,566,0,29,14,-2,-2
1096699,1082,566,0,29,14,-2,-2
1097713,1083,566,0,29,14,-2,-2
1098727,1084,566,0,29,14,-2,-2
1126105,1111,566,0,29,14,-2,-2
1127119,1112,566,0,29,14,-2,-2
1128133,1113,566,0,29,14,-2,-2
1129147,1114,566,0,29,14,-2,-2
1130161,1115,566,0,29,14,-2,-2
1156525,1141,566,0,29,14,-2,-2
1157539,1142,566,0,29,14,-2,-2
1158553,1143,566,0,29,14,-2,-2
1159567,1144,566,0,29,14,-2,-2
1160581,1145,566,0,29,14,-2,-2
1186945,1171,566,0,29,14,-2,-2
1187959,1172,566,0,29,14,-2,-2
1188973,1173,566,0,29,14,-2,-2
1189987,1174,566,0,29,14,-2,-2
1191001,1175,566,0,29,14,-2,-2
1192015,1176,566,0,29,14,-2,-2
1217365,1201,566,0,29,14,-2,-2
1218379,1202,566,0,29,14,-2,-2
1219393,1203,566,0,29,14,-2,-2
1220407,1204,566,0,29,14,-2,-2
1221421,1205,566,0,29,14,-2,-2
1222435,1206,566,0,29,14,-2,-2
1223449,1207,566,0,29,14,-2,-2
1247785,1231,566,0,29,14,-2,-2
1248799,1232,566,0,29,14,-2,-2
1249813,1233,566,0,29,14,-2,-2
1250827,1234,566,0,29,14,-2,-2
1251841,1235,566,0,29,14,-2,-2
1252855,1236,566,0,29,14,-2,-2
1253869,1237,566,0,29,14,-2,-2
1254883,1238,566,0,29,14,-2,-2
1278205,1261,566,0,29,14,-2,-2
1279219,1262,566,0,29,14,-2,-2
1280233,1263,566,0,29,14,-2,-2
1281247,1264,566,0,29,14,-2,-2
1282261,1265,566,0,29,14,-2,-2
1283275,1266,566,0,29,14,-2,-2
1308625,1291,566,0,29,14,-2,-2
1309639,1292,566,0,29,14,-2,-2
1310653,1293,566,0,29,14,-2,-2
1311667,1294,566,0,29,14,-2,-2
1339045,1321,566,0,29,14,-2,-2
1340059,1322,566,0,29,14,-2,-2
1341073,1323,566,0,29,14,-2,-2
1369465,1351,566,0,29,14,-2,-2
118,1,119,0,30,6,-1,-1
1132,2,119,0,30,6,-1,-1
2146,3,119,0,30,6,-1,-1
3160,4,119,0,30,6,-1,-1
4174,5,119,0,30,6,-1,-1
5188,6,119,0,30,6,-1,-1
6202,7,119,0,30,6,-1,-1
7216,8,119,0,30,6,-1,-1
8230,9,119,0,30,6,-1,-1
9244,10,119,0,30,6,-1,-1
10258,11,119,0,30,6,-1,-1
11272,12,119,0,30,6,-1,-1
12286,13,119,0,30,6,-1,-1
13300,14,119,0,30,6,-1,-1
14314,15,119,0,30,6,-1,-1
15328,16,119,0,30,6,-1,-1
30538,31,119,0,30,6,-1,-1
31552,32,119,0,30,6,-1,-1
32566,33,119,0,30,6,-1,-1
33580,34,119,0,30,6,-1,-1
34594,35,119,0,30,6,-1,-1
35608,36,119,0,30,6,-1,-1
36622,37,119,0,30,6,-1,-1
37636,38,119,0,30,6,-1,-1
38650,39,119,0,30,6,-1,-1
39664,40,119,0,30,6,-1,-1
40678,41,119,0,30,6,-1,-1
41692,42,119,0,30,6,-1,-1
42706,43,119,0,30,6,-1,-1
43720,44,119,0,30,6,-1,-1
44734,45,119,0,30,6,-1,-1
60958,61,119,0,30,6,-1,-1
61972,62,119,0,30,6,-1,-1
62986,63,119,0,30,6,-1,-1
64000,64,119,0,30,6,-1,-1
65014,65,119,0,30,6,-1,-1
66028,66,119,0,30,6,-1,-1
67042,67,119,0,30,6,-1,-1
68056,68,119,0,30,6,-1,-1
69070,69,119,0,30,6,-1,-1
70084,70,119,0,30,6,-1,-1
71098,71,119,0,30,6,-1,-1
72112,72,119,0,30,6,-1,-1
73126,73,119,0,30,6,-1,-1
74140,74,119,0,30,6,-1,-1
75154,75,119,0,30,6,-1,-1
91378,91,119,0,30,6,-1,-1
92392,92,119,0,30,6,-1,-1
93406,93,119,0,30,6,-1,-1
94420,94,119,0,30,6,-1,-1
95434,95,119,0,30,6,-1,-1
96448,96,119,0,30,6,-1,-1
97462,97,119,0,30,6,-1,-1
98476,98,119,0,30,6,-1,-1
99490,99,119,0,30,6,-1,-1
100504,100,119,0,30,6,-1,-1
101518,101,119,0,30,6,-1,-1
102532,102,119,0,30,6,-1,-1
103546,103,119,0,30,6,-1,-1
104560,104,119,0,30,6,-1,-1
121798,121,119,0,30,6,-1,-1
122812,122,119,0,30,6,-1,-1
123826,123,119,0,30,6,-1,-1
124840,124,119,0,30,6,-1,-1
125854,125,119,0,30,6,-1,-1
126868,126,119,0,30,6,-1,-1
127882,127,119,0,30,6,-1,-1
128896,128,119,0,30,6,-1,-1
129910,129,119,0,30,6,-1,-1
130924,130,119,0,30,6,-1,-1
131938,131,119,0,30,6,-1,-1
132952,132,119,0,30,6,-1,-1
133966,133,119,0,30,6,-1,-1
134980,134,119,0,30,6,-1,-1
152218,151,119,0,30,6,-1,-1
153232,152,119,0,30,6,-1,-1
154246,153,119,0,30,6,-1,-1
155260,154,119,0,30,6,-1,-1
156274,155,119,0,30,6,-1,-1
157288,156,119,0,30,6,-1,-1
158302,157,119,0,30,6,-1,-1
159316,158,119,0,30,6,-1,-1
160330,159,119,0,30,6,-1,-1
161344,160,119,0,30,6,-1,-1
162358,161,119,0,30,6,-1,-1
163372,162,119,0,30,6,-1,-1
164386,163,119,0,30,6,-1,-1
182638,181,119,0,30,6,-1,-1
183652,182,119,0,30,6,-1,-1
184666,183,119,0,30,6,-1,-1
185680,184,119,0,30,6,-1,-1
186694,185,119,0,30,6,-1,-1
187708,186,119,0,30,6,-1,-1
188722,187,119,0,30,6,-1,-1
189736,188,119,0,30,6,-1,-1
190750,189,119,0,30,6,-1,-1
191764,190,119,0,30,6,-1,-1
192778,191,119,0,30,6,-1,-1
193792,192,119,0,30,6,-1,-1
213058,211,119,0,30,6,-1,-1
214072,212,119,0,30,6,-1,-1
215086,213,119,0,30,6,-1,-1
216100,214,119,0,30,6,-1,-1
217114,215,119,0,30,6,-1,-1
218128,216,119,0,30,6,-1,-1
219142,217,119,0,30,6,-1,-1
220156,218,119,0,30,6,-1,-1
221170,219,119,0,30,6,-1,-1
222184,220,119,0,30,6,-1,-1
223198,221,119,0,30,6,-1,-1
224212,222,119,0,30,6,-1,-1
243478,241,119,0,30,6,-1,-1
244492,242,119,0,30,6,-1,-1
245506,243,119,0,30,6,-1,-1
246520,244,119,0,30,6,-1,-1
247534,245,119,0,30,6,-1,-1
248548,246,119,0,30,6,-1,-1
249562,247,119,0,30,6,-1,-1
250576,248,119,0,30,6,-1,-1
251590,249,119,0,30,6,-1,-1
252604,250,119,0,30,6,-1,-1
253618,251,119,0,30,6,-1,-1
273898,271,119,0,30,6,-1,-1
274912,272,119,0,30,6,-1,-1
275926,273,119,0,30,6,-1,-1
276940,274,119,0,30,6,-1,-1
277954,275,119,0,30,6,-1,-1
278968,276,119,0,30,6,-1,-1
279982,277,119,0,30,6,-1,-1
280996,278,119,0,30,6,-1,-1
282010,279,119,0,30,6,-1,-1
283024,280,119,0,30,6,-1,-1
284038,281,119,0,30,6,-1,-1
304318,301,119,0,30,6,-1,-1
305332,302,119,0,30,6,-1,-1
306346,303,119,0,30,6,-1,-1
307360,304,119,0,30,6,-1,-1
308374,305,119,0,30,6,-1,-1
309388,306,119,0,30,6,-1,-1
310402,307,119,0,30,6,-1,-1
311416,308,119,0,30,6,-1,-1
312430,309,119,0,30,6,-1,-1
313444,310,119,0,30,6,-1,-1
334738,331,119,0,30,6,-1,-1
335752,332,119,0,30,6,-1,-1
336766,333,119,0,30,6,-1,-1
337780,334,119,0,30,6,-1,-1
338794,335,119,0,30,6,-1,-1
339808,336,119,0,30,6,-1,-1
340822,337,119,0,30,6,-1,-1
341836,338,119,0,30,6,-1,-1
342850,339,119,0,30,6,-1,-1
365158,361,119,0,30,6,-1,-1
366172,362,119,0,30,6,-1,-1
367186,363,119,0,30,6,-1,-1
368200,364,119,0,30,6,-1,-1
369214,365,119,0,30,6,-1,-1
370228,366,119,0,30,6,-1,-1
371242,367,119,0,30,6,-1,-1
372256,368,119,0,30,6,-1,-1
373270,369,119,0,30,6,-1,-1
395578,391,119,0,30,6,-1,-1
396592,392,119,0,30,6,-1,-1
397606,393,119,0,30,6,-1,-1
398620,394,119,0,30,6,-1,-1
399634,395,119,0,30,6,-1,-1
400648,396,119,0,30,6,-1,-1
401662,397,119,0,30,6,-1,-1
402676,398,119,0,30,6,-1,-1
425998,421,119,0,30,6,-1,-1
427012,422,119,0,30,6,-1,-1
428026,423,119,0,30,6,-1,-1
429040,424,119,0,30,6,-1,-1
430054,425,119,0,30,6,-1,-1
