id_zona,distancia,p_k (entero óptimo),U_k (entero óptimo),dia
1,36.06449510224598,14.680808080808081,13655.307020334618,4
2,36.06449510224598,14.680808080808081,13655.307020334618,4
3,36.06449510224598,14.680808080808081,13655.307020334618,4
4,39.656854249492376,14.680808080808081,13655.307020334618,4
5,39.656854249492376,14.680808080808081,13655.307020334618,4
6,39.656854249492376,14.680808080808081,13655.307020334618,4
7,39.656854249492376,14.680808080808081,13655.307020334618,4
8,39.656854249492376,14.680808080808081,13655.307020334618,4
9,39.656854249492376,14.680808080808081,13655.307020334618,4
10,39.656854249492376,14.680808080808081,13655.307020334618,4
11,39.656854249492376,14.680808080808081,13655.307020334618,4
12,39.656854249492376,14.680808080808081,13655.307020334618,4
13,39.656854249492376,14.680808080808081,13655.307020334618,4
14,39.656854249492376,14.680808080808081,13655.307020334618,4
15,39.656854249492376,14.680808080808081,13655.307020334618,4
16,39.656854249492376,14.680808080808081,13655.307020334618,4
17,47.255832815336866,14.680808080808081,13655.307020334618,4
18,47.255832815336866,14.680808080808081,13655.307020334618,4
19,47.255832815336866,14.680808080808081,13655.307020334618,4
20,47.255832815336866,14.680808080808081,13655.307020334618,4
21,47.255832815336866,14.680808080808081,13655.307020334618,4
22,49.34166020071207,14.680808080808081,13655.307020334618,4
23,49.34166020071207,14.680808080808081,13655.307020334618,4
24,49.34166020071207,14.680808080808081,13655.307020334618,4
25,49.34166020071207,14.680808080808081,13655.307020334618,4
26,49.34166020071207,14.680808080808081,13655.307020334618,4
27,49.34166020071207,14.680808080808081,13655.307020334618,4
28,49.34166020071207,14.680808080808081,13655.307020334618,4
29,49.34166020071207,14.680808080808081,13655.307020334618,4
30,49.34166020071207,14.680808080808081,13655.307020334618,4
31,36.06449510224598,14.680808080808081,13655.307020334618,4
32,36.06449510224598,14.680808080808081,13655.307020334618,4
33,36.06449510224598,14.680808080808081,13655.307020334618,4
34,42.06449510224598,14.680808080808081,13655.307020334618,4
35,36.06449510224598,14.680808080808081,13655.307020334618,4
36,36.06449510224598,14.680808080808081,13655.307020334618,4
37,36.06449510224598,14.680808080808081,13655.307020334618,4
38,36.06449510224598,14.680808080808081,13655.307020334618,4
39,36.06449510224598,14.680808080808081,13655.307020334618,4
40,36.06449510224598,14.680808080808081,13655.307020334618,4
41,36.06449510224598,14.680808080808081,13655.307020334618,4
42,36.06449510224598,14.680808080808081,13655.307020334618,4
43,39.656854249492376,14.680808080808081,13655.307020334618,4
44,39.656854249492376,14.680808080808081,13655.307020334618,4
45,39.656854249492376,14.680808080808081,13655.307020334618,4
46,47.255832815336866,14.680808080808081,13655.307020334618,4
47,47.255832815336866,14.680808080808081,13655.307020334618,4
48,47.255832815336866,14.680808080808081,13655.307020334618,4
49,47.255832815336866,14.680808080808081,13655.307020334618,4
50,47.255832815336866,14.680808080808081,13655.307020334618,4
51,47.255832815336866,14.680808080808081,13655.307020334618,4
52,49.34166020071207,14.680808080808081,13655.307020334618,4
53,50.32690062720234,14.680808080808081,13655.307020334618,4
54,50.32690062720234,14.680808080808081,13655.307020334618,4
55,50.32690062720234,14.680808080808081,13655.307020334618,4
56,50.32690062720234,14.680808080808081,13655.307020334618,4
57,50.32690062720234,14.680808080808081,13655.307020334618,4
58,50.32690062720234,14.680808080808081,13655.307020334618,4
59,49.34166020071207,14.680808080808081,13655.307020334618,4
60,49.34166020071207,14.680808080808081,13655.307020334618,4
61,36.06449510224598,14.680808080808081,13655.307020334618,4
62,36.06449510224598,14.680808080808081,13655.307020334618,4
63,39.656854249492376,14.680808080808081,13655.307020334618,4
64,39.656854249492376,14.680808080808081,13655.307020334618,4
65,36.06449510224598,14.680808080808081,13655.307020334618,4
66,36.06449510224598,14.680808080808081,13655.307020334618,4
67,36.06449510224598,14.680808080808081,13655.307020334618,4
68,36.06449510224598,14.680808080808081,13655.307020334618,4
69,36.06449510224598,14.680808080808081,13655.307020334618,4
70,36.06449510224598,14.680808080808081,13655.307020334618,4
71,36.06449510224598,14.680808080808081,13655.307020334618,4
72,36.06449510224598,14.680808080808081,13655.307020334618,4
73,36.06449510224598,14.680808080808081,13655.307020334618,4
74,39.656854249492376,14.680808080808081,13655.307020334618,4
75,39.656854249492376,14.680808080808081,13655.307020334618,4
76,47.255832815336866,14.680808080808081,13655.307020334618,4
77,47.255832815336866,14.680808080808081,13655.307020334618,4
78,47.255832815336866,14.680808080808081,13655.307020334618,4
79,47.255832815336866,14.680808080808081,13655.307020334618,4
80,47.255832815336866,14.680808080808081,13655.307020334618,4
81,47.255832815336866,14.680808080808081,13655.307020334618,4
82,49.34166020071207,14.680808080808081,13655.307020334618,4
83,50.32690062720234,14.680808080808081,13655.307020334618,4
84,50.32690062720234,14.680808080808081,13655.307020334618,4
85,50.32690062720234,14.680808080808081,13655.307020334618,4
86,50.32690062720234,14.680808080808081,13655.307020334618,4
87,50.32690062720234,14.680808080808081,13655.307020334618,4
88,50.32690062720234,14.680808080808081,13655.307020334618,4
89,50.32690062720234,14.680808080808081,13655.307020334618,4
90,49.34166020071207,14.680808080808081,13655.307020334618,4
91,36.06449510224598,14.680808080808081,13655.307020334618,4
92,36.06449510224598,14.680808080808081,13655.307020334618,4
93,42.06449510224598,14.680808080808081,13655.307020334618,4
94,39.656854249492376,14.680808080808081,13655.307020334618,4
95,39.656854249492376,14.680808080808081,13655.307020334618,4
96,39.656854249492376,14.680808080808081,13655.307020334618,4
97,36.06449510224598,14.680808080808081,13655.307020334618,4
98,39.656854249492376,14.680808080808081,13655.307020334618,4
99,39.656854249492376,14.680808080808081,13655.307020334618,4
100,39.656854249492376,14.680808080808081,13655.307020334618,4
101,36.06449510224598,14.680808080808081,13655.307020334618,4
102,36.06449510224598,14.680808080808081,13655.307020334618,4
103,36.06449510224598,14.680808080808081,13655.307020334618,4
104,39.656854249492376,14.680808080808081,13655.307020334618,4
105,47.255832815336866,14.680808080808081,13655.307020334618,4
106,47.255832815336866,14.680808080808081,13655.307020334618,4
107,47.255832815336866,14.680808080808081,13655.307020334618,4
108,47.255832815336866,14.680808080808081,13655.307020334618,4
109,47.255832815336866,14.680808080808081,13655.307020334618,4
110,47.255832815336866,14.680808080808081,13655.307020334618,4
111,47.255832815336866,14.680808080808081,13655.307020334618,4
112,49.34166020071207,14.680808080808081,13655.307020334618,4
113,50.32690062720234,14.680808080808081,13655.307020334618,4
114,50.32690062720234,14.680808080808081,13655.307020334618,4
115,50.32690062720234,14.680808080808081,13655.307020334618,4
116,50.32690062720234,14.680808080808081,13655.307020334618,4
117,50.32690062720234,14.680808080808081,13655.307020334618,4
118,50.32690062720234,14.680808080808081,13655.307020334618,4
119,49.34166020071207,14.680808080808081,13655.307020334618,4
120,49.34166020071207,14.680808080808081,13655.307020334618,4
121,36.06449510224598,14.680808080808081,13655.307020334618,4
122,36.06449510224598,14.680808080808081,13655.307020334618,4
123,42.06449510224598,14.680808080808081,13655.307020334618,4
124,42.06449510224598,14.680808080808081,13655.307020334618,4
125,57.14608673334483,14.680808080808081,6096.6013613239775,4
126,39.656854249492376,14.680808080808081,13655.307020334618,4
127,39.656854249492376,14.680808080808081,13655.307020334618,4
128,39.656854249492376,14.680808080808081,13655.307020334618,4
129,42.06449510224598,14.680808080808081,13655.307020334618,4
130,39.656854249492376,14.680808080808081,13655.307020334618,4
131,39.656854249492376,14.680808080808081,13655.307020334618,4
132,39.656854249492376,14.680808080808081,13655.307020334618,4
133,39.656854249492376,14.680808080808081,13655.307020334618,4
134,39.656854249492376,14.680808080808081,13655.307020334618,4
135,47.255832815336866,14.680808080808081,13655.307020334618,4
136,47.255832815336866,14.680808080808081,13655.307020334618,4
137,47.255832815336866,14.680808080808081,13655.307020334618,4
138,47.255832815336866,14.680808080808081,13655.307020334618,4
139,47.255832815336866,14.680808080808081,13655.307020334618,4
140,47.255832815336866,14.680808080808081,13655.307020334618,4
141,47.255832815336866,14.680808080808081,13655.307020334618,4
142,49.34166020071207,14.680808080808081,13655.307020334618,4
143,50.32690062720234,14.680808080808081,13655.307020334618,4
144,39.65685424949238,14.680808080808081,13655.307020334618,4
145,39.65685424949238,14.680808080808081,13655.307020334618,4
146,39.65685424949238,14.680808080808081,13655.307020334618,4
147,39.65685424949238,14.680808080808081,13655.307020334618,4
148,50.32690062720234,14.680808080808081,13655.307020334618,4
149,49.34166020071207,14.680808080808081,13655.307020334618,4
150,49.34166020071207,14.680808080808081,13655.307020334618,4
151,42.06449510224598,14.680808080808081,13655.307020334618,4
152,42.06449510224598,14.680808080808081,13655.307020334618,4
153,42.06449510224598,14.680808080808081,13655.307020334618,4
154,42.06449510224598,14.680808080808081,13655.307020334618,4
155,42.06449510224598,14.680808080808081,13655.307020334618,4
156,42.06449510224598,14.680808080808081,13655.307020334618,4
157,42.06449510224598,14.680808080808081,13655.307020334618,4
158,42.06449510224598,14.680808080808081,13655.307020334618,4
159,42.06449510224598,14.680808080808081,13655.307020334618,4
160,57.64722854478518,14.680808080808081,6096.6013613239775,4
161,57.64722854478518,14.680808080808081,6096.6013613239775,4
162,39.656854249492376,14.680808080808081,13655.307020334618,4
163,39.656854249492376,14.680808080808081,13655.307020334618,4
164,52.27357041880592,14.680808080808081,13655.307020334618,4
165,52.27357041880592,14.680808080808081,13655.307020334618,4
166,47.255832815336866,14.680808080808081,13655.307020334618,4
167,47.255832815336866,14.680808080808081,13655.307020334618,4
168,47.255832815336866,14.680808080808081,13655.307020334618,4
169,47.255832815336866,14.680808080808081,13655.307020334618,4
170,47.255832815336866,14.680808080808081,13655.307020334618,4
171,47.255832815336866,14.680808080808081,13655.307020334618,4
172,49.34166020071207,14.680808080808081,13655.307020334618,4
173,50.32690062720234,14.680808080808081,13655.307020334618,4
174,39.65685424949238,14.680808080808081,13655.307020334618,4
175,39.65685424949238,14.680808080808081,13655.307020334618,4
176,39.65685424949238,14.680808080808081,13655.307020334618,4
177,39.65685424949238,14.680808080808081,13655.307020334618,4
178,39.65685424949238,14.680808080808081,13655.307020334618,4
179,50.32690062720234,14.680808080808081,13655.307020334618,4
180,49.34166020071207,14.680808080808081,13655.307020334618,4
181,42.06449510224598,14.680808080808081,13655.307020334618,4
182,42.06449510224598,14.680808080808081,13655.307020334618,4
183,42.06449510224598,14.680808080808081,13655.307020334618,4
184,42.06449510224598,14.680808080808081,13655.307020334618,4
185,42.06449510224598,14.680808080808081,13655.307020334618,4
186,42.06449510224598,14.680808080808081,13655.307020334618,4
187,42.06449510224598,14.680808080808081,13655.307020334618,4
188,42.06449510224598,14.680808080808081,13655.307020334618,4
189,42.06449510224598,14.680808080808081,13655.307020334618,4
190,57.64722854478518,14.680808080808081,6096.6013613239775,4
191,57.64722854478518,14.680808080808081,6096.6013613239775,4
192,57.64722854478518,14.680808080808081,6096.6013613239775,4
193,52.27357041880592,14.680808080808081,13655.307020334618,4
194,52.27357041880592,14.680808080808081,13655.307020334618,4
195,44.54977647648454,14.680808080808081,13655.307020334618,4
196,44.54977647648454,14.680808080808081,13655.307020334618,4
197,44.54977647648454,14.680808080808081,13655.307020334618,4
198,44.54977647648454,14.680808080808081,13655.307020334618,4
199,41.31370849898475,14.680808080808081,13655.307020334618,4
200,41.31370849898475,14.680808080808081,13655.307020334618,4
201,41.31370849898475,14.680808080808081,13655.307020334618,4
202,50.32690062720234,14.680808080808081,13655.307020334618,4
203,50.32690062720234,14.680808080808081,13655.307020334618,4
204,39.65685424949238,14.680808080808081,13655.307020334618,4
205,39.65685424949238,14.680808080808081,13655.307020334618,4
206,39.65685424949238,14.680808080808081,13655.307020334618,4
207,39.65685424949238,14.680808080808081,13655.307020334618,4
208,39.65685424949238,14.680808080808081,13655.307020334618,4
209,50.32690062720234,14.680808080808081,13655.307020334618,4
210,49.34166020071207,14.680808080808081,13655.307020334618,4
211,57.64722854478518,14.680808080808081,6096.6013613239775,4
212,42.06449510224598,14.680808080808081,13655.307020334618,4
213,42.06449510224598,14.680808080808081,13655.307020334618,4
214,42.06449510224598,14.680808080808081,13655.307020334618,4
215,42.06449510224598,14.680808080808081,13655.307020334618,4
216,42.06449510224598,14.680808080808081,13655.307020334618,4
217,42.06449510224598,14.680808080808081,13655.307020334618,4
218,42.06449510224598,14.680808080808081,13655.307020334618,4
219,42.06449510224598,14.680808080808081,13655.307020334618,4
220,57.64722854478518,14.680808080808081,6096.6013613239775,4
221,57.64722854478518,14.680808080808081,6096.6013613239775,4
222,57.64722854478518,14.680808080808081,6096.6013613239775,4
223,52.27357041880592,14.680808080808081,13655.307020334618,4
224,44.54977647648454,14.680808080808081,13655.307020334618,4
225,44.54977647648454,14.680808080808081,13655.307020334618,4
226,33.071067811865476,14.680808080808081,13655.307020334618,4
227,47.255832815336866,14.680808080808081,13655.307020334618,4
228,44.54977647648454,14.680808080808081,13655.307020334618,4
229,41.31370849898475,14.680808080808081,13655.307020334618,4
230,41.31370849898475,14.680808080808081,13655.307020334618,4
231,41.31370849898475,14.680808080808081,13655.307020334618,4
232,50.32690062720234,14.680808080808081,13655.307020334618,4
233,39.65685424949238,14.680808080808081,13655.307020334618,4
234,39.65685424949238,14.680808080808081,13655.307020334618,4
235,39.65685424949238,14.680808080808081,13655.307020334618,4
236,39.65685424949238,14.680808080808081,13655.307020334618,4
237,39.65685424949238,14.680808080808081,13655.307020334618,4
238,39.65685424949238,14.680808080808081,13655.307020334618,4
239,50.32690062720234,14.680808080808081,13655.307020334618,4
240,49.34166020071207,14.680808080808081,13655.307020334618,4
241,57.64722854478518,14.680808080808081,6096.6013613239775,4
242,42.06449510224598,14.680808080808081,13655.307020334618,4
243,42.06449510224598,14.680808080808081,13655.307020334618,4
244,42.06449510224598,14.680808080808081,13655.307020334618,4
245,42.06449510224598,14.680808080808081,13655.307020334618,4
246,42.06449510224598,14.680808080808081,13655.307020334618,4
247,42.06449510224598,14.680808080808081,13655.307020334618,4
248,42.06449510224598,14.680808080808081,13655.307020334618,4
249,57.64722854478518,14.680808080808081,6096.6013613239775,4
250,57.64722854478518,14.680808080808081,6096.6013613239775,4
251,57.64722854478518,14.680808080808081,6096.6013613239775,4
252,52.27357041880592,14.680808080808081,13655.307020334618,4
253,52.27357041880592,14.680808080808081,13655.307020334618,4
254,44.54977647648454,14.680808080808081,13655.307020334618,4
255,33.071067811865476,14.680808080808081,13655.307020334618,4
256,33.071067811865476,14.680808080808081,13655.307020334618,4
257,33.071067811865476,14.680808080808081,13655.307020334618,4
258,44.54977647648454,14.680808080808081,13655.307020334618,4
259,41.31370849898475,14.680808080808081,13655.307020334618,4
260,41.31370849898475,14.680808080808081,13655.307020334618,4
261,41.31370849898475,14.680808080808081,13655.307020334618,4
262,39.65685424949238,14.680808080808081,13655.307020334618,4
