id_zona,distancia,p_k (entero óptimo),U_k (entero óptimo),dia
1,36.06449510224598,29.361616161616162,7940.140213693794,9
2,36.06449510224598,29.361616161616162,7940.140213693794,9
3,36.06449510224598,29.361616161616162,7940.140213693794,9
4,39.656854249492376,29.361616161616162,16830.531492918442,9
5,39.656854249492376,29.361616161616162,16830.531492918442,9
6,39.656854249492376,29.361616161616162,16830.531492918442,9
7,39.656854249492376,29.361616161616162,16830.531492918442,9
8,39.656854249492376,29.361616161616162,16830.531492918442,9
9,39.656854249492376,29.361616161616162,16830.531492918442,9
10,39.656854249492376,29.361616161616162,16830.531492918442,9
11,39.656854249492376,29.361616161616162,16830.531492918442,9
12,39.656854249492376,29.361616161616162,16830.531492918442,9
13,39.656854249492376,29.361616161616162,16830.531492918442,9
14,39.656854249492376,29.361616161616162,16830.531492918442,9
15,39.656854249492376,29.361616161616162,16830.531492918442,9
16,39.656854249492376,29.361616161616162,16830.531492918442,9
17,47.05055226395663,29.361616161616162,16830.531492918442,9
18,47.05055226395663,29.361616161616162,16830.531492918442,9
19,47.05055226395663,29.361616161616162,16830.531492918442,9
20,47.05055226395663,29.361616161616162,16830.531492918442,9
21,47.05055226395663,29.361616161616162,16830.531492918442,9
22,49.34166020071207,29.361616161616162,16830.531492918442,9
23,49.34166020071207,29.361616161616162,16830.531492918442,9
24,49.34166020071207,29.361616161616162,16830.531492918442,9
25,49.34166020071207,29.361616161616162,16830.531492918442,9
26,49.34166020071207,29.361616161616162,16830.531492918442,9
27,49.34166020071207,29.361616161616162,16830.531492918442,9
28,49.34166020071207,29.361616161616162,16830.531492918442,9
29,49.34166020071207,29.361616161616162,16830.531492918442,9
30,49.34166020071207,6.775757575757575,6794.318997704907,9
31,36.06449510224598,29.361616161616162,7940.140213693794,9
32,36.06449510224598,29.361616161616162,7940.140213693794,9
33,36.06449510224598,29.361616161616162,7940.140213693794,9
34,42.06449510224598,29.361616161616162,16830.531492918442,9
35,36.06449510224598,29.361616161616162,7940.140213693794,9
36,36.06449510224598,29.361616161616162,7940.140213693794,9
37,36.06449510224598,29.361616161616162,7940.140213693794,9
38,36.06449510224598,29.361616161616162,7940.140213693794,9
